Ano,IdRegion,IdServicio,IdComuna,IdEstablecimiento,codigo_madre_master,IdServicio_master,servicio_salud_master,dependencia_master,IdComuna_master,comuna_master,tipo_establecimiento_master,establecimiento_master,nivel_atencion_master,estado_funcionamiento_master,es_aps,sin_match_master,categoria_estado_nutricional,total_15_mas,total_hombres,total_mujeres,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,15_19_hombres,20_24_hombres,25_29_hombres,30_34_hombres,35_39_hombres,40_44_hombres,45_49_hombres,50_54_hombres,55_59_hombres,60_64_hombres,20_64_hombres,65_mas_hombres,15_19_mujeres,20_24_mujeres,25_29_mujeres,30_34_mujeres,35_39_mujeres,40_44_mujeres,45_49_mujeres,50_54_mujeres,55_59_mujeres,60_64_mujeres,20_64_mujeres,65_mas_mujeres,pueblos_originarios,migrantes
2023,13,9,13108,200554,109300,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Las Enredaderas,Primario,Vigente en Operación Habitual,True,False,Normal,62,24,38,1,1,3,5,5,0,3,4,4,3,30,1,0,2,0,3,0,0,0,2,0,7,11,0,1,1,5,2,0,3,4,2,3,21,19,0.0,0.0
2023,13,9,13108,200554,109300,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Las Enredaderas,Primario,Vigente en Operación Habitual,True,False,Obesidad,49,15,34,0,4,3,3,5,4,3,4,1,1,17,0,0,2,1,0,0,0,2,0,1,6,5,0,4,1,2,5,4,3,2,1,0,22,12,0.0,0.0
2023,13,9,13108,200554,109300,09,Servicio de Salud Metropolitano Norte,Municipal,13108,Independencia,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Las Enredaderas,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,65,18,47,2,4,2,7,7,7,7,3,4,2,22,1,1,0,1,0,1,2,1,1,0,7,12,1,3,2,6,7,6,5,2,3,2,36,10,0.0,0.0
2023,13,9,13125,109313,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Irene Frei de Cid,Primario,Vigente en Operación Habitual,True,False,Bajo peso,128,40,88,0,8,8,2,7,1,0,1,1,0,100,0,1,2,0,1,1,0,1,0,0,6,34,0,7,6,2,6,0,0,0,1,0,22,66,0.0,0.0
2023,13,9,13125,109313,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Irene Frei de Cid,Primario,Vigente en Operación Habitual,True,False,Normal,878,256,622,5,101,100,85,67,45,36,30,26,29,354,3,12,15,13,14,14,7,7,6,5,93,160,2,89,85,72,53,31,29,23,20,24,426,194,0.0,0.0
2023,13,9,13125,109313,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Irene Frei de Cid,Primario,Vigente en Operación Habitual,True,False,Obesidad,1465,253,1212,5,168,175,198,186,132,102,93,69,52,285,2,16,14,25,24,17,21,18,17,15,167,84,3,152,161,173,162,115,81,75,52,37,1008,201,0.0,0.0
2023,13,9,13125,109313,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Irene Frei de Cid,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1273,324,949,3,123,143,147,126,119,80,94,64,55,319,0,9,21,21,15,35,12,29,20,19,181,143,3,114,122,126,111,84,68,65,44,36,770,176,0.0,0.0
2023,13,9,13125,109315,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Manuel Bustos Huerta,Primario,Vigente en Operación Habitual,True,False,Bajo peso,99,28,71,0,6,2,2,1,0,7,0,0,2,79,0,2,1,0,1,0,0,0,0,1,5,23,0,4,1,2,0,0,7,0,0,1,15,56,0.0,0.0
2023,13,9,13125,109315,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Manuel Bustos Huerta,Primario,Vigente en Operación Habitual,True,False,Normal,1200,396,804,0,151,120,67,50,60,49,59,56,34,554,0,50,33,12,11,14,12,15,13,15,175,221,0,101,87,55,39,46,37,44,43,19,471,333,0.0,0.0
2023,13,9,13125,109315,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Manuel Bustos Huerta,Primario,Vigente en Operación Habitual,True,False,Obesidad,1158,339,819,0,92,130,104,102,88,96,85,65,39,357,0,23,34,25,31,22,35,24,24,13,231,108,0,69,96,79,71,66,61,61,41,26,570,249,0.0,0.0
2023,13,9,13125,109315,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Manuel Bustos Huerta,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1288,446,842,0,116,117,112,81,97,92,114,77,61,421,0,36,31,41,24,32,28,38,25,19,274,172,0,80,86,71,57,65,64,76,52,42,593,249,0.0,0.0
2023,13,9,13125,109324,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Presidente Salvador Allende Gossens,Primario,Vigente en Operación Habitual,True,False,Bajo peso,112,34,78,0,9,6,1,0,2,0,2,3,2,87,0,4,2,0,0,1,0,1,1,2,11,23,0,5,4,1,0,1,0,1,2,0,14,64,0.0,0.0
2023,13,9,13125,109324,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Presidente Salvador Allende Gossens,Primario,Vigente en Operación Habitual,True,False,Normal,1115,352,763,0,139,116,85,78,65,56,81,43,34,418,0,44,27,26,18,13,10,35,16,13,202,150,0,95,89,59,60,52,46,46,27,21,495,268,0.0,0.0
2023,13,9,13125,109324,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Presidente Salvador Allende Gossens,Primario,Vigente en Operación Habitual,True,False,Obesidad,1479,378,1101,0,108,152,180,170,167,151,154,104,41,252,0,26,35,34,31,43,44,49,29,14,305,73,0,82,117,146,139,124,107,105,75,27,922,179,0.0,0.0
2023,13,9,13125,109324,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Presidente Salvador Allende Gossens,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1505,454,1051,0,126,146,160,153,144,147,148,94,72,315,0,37,36,39,37,48,36,54,32,28,347,107,0,89,110,121,116,96,111,94,62,44,843,208,0.0,0.0
2023,13,9,13125,109713,109324,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar La Foresta,Primario,Vigente en Operación Habitual,True,False,Bajo peso,12,1,11,0,4,2,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,0,0,0,0,6,5,0.0,0.0
2023,13,9,13125,109713,109324,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar La Foresta,Primario,Vigente en Operación Habitual,True,False,Normal,105,19,86,0,18,13,8,5,2,4,8,1,1,45,0,0,1,0,0,0,1,1,0,0,3,16,0,18,12,8,5,2,3,7,1,1,57,29,0.0,0.0
2023,13,9,13125,109713,109324,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar La Foresta,Primario,Vigente en Operación Habitual,True,False,Obesidad,108,3,105,0,7,14,19,10,8,15,11,8,4,12,0,0,0,1,0,0,1,0,0,0,2,1,0,7,14,18,10,8,14,11,8,4,94,11,0.0,0.0
2023,13,9,13125,109713,109324,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar La Foresta,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,127,16,111,1,18,17,14,6,8,18,12,8,3,22,0,1,2,0,1,1,2,4,2,0,13,3,1,17,15,14,5,7,16,8,6,3,91,19,0.0,0.0
2023,13,9,13125,109715,109315,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Pucara de Lasana,Primario,Vigente en Operación Habitual,True,False,Bajo peso,20,7,13,0,2,1,2,2,1,1,0,0,0,11,0,0,0,1,0,1,1,0,0,0,3,4,0,2,1,1,2,0,0,0,0,0,6,7,0.0,0.0
2023,13,9,13125,109715,109315,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Pucara de Lasana,Primario,Vigente en Operación Habitual,True,False,Normal,104,31,73,0,18,5,11,14,7,1,2,1,5,40,0,6,0,3,2,2,0,1,0,1,15,16,0,12,5,8,12,5,1,1,1,4,49,24,0.0,0.0
2023,13,9,13125,109715,109315,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Pucara de Lasana,Primario,Vigente en Operación Habitual,True,False,Obesidad,151,31,120,0,10,13,19,28,20,12,4,12,5,28,0,3,3,1,4,5,1,0,5,2,24,7,0,7,10,18,24,15,11,4,7,3,99,21,0.0,0.0
2023,13,9,13125,109715,109315,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Pucara de Lasana,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,158,34,124,0,17,13,24,24,7,10,8,9,6,40,0,6,3,3,7,1,1,0,2,3,26,8,0,11,10,21,17,6,9,8,7,3,92,32,0.0,0.0
2023,13,9,13125,200304,109313,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Beato Padre Hurtado,Primario,Vigente en Operación Habitual,True,False,Bajo peso,4,0,4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0.0,0.0
2023,13,9,13125,200304,109313,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Beato Padre Hurtado,Primario,Vigente en Operación Habitual,True,False,Normal,142,46,96,0,26,23,21,10,11,3,4,5,7,32,0,9,7,4,1,3,1,3,2,2,32,14,0,17,16,17,9,8,2,1,3,5,78,18,0.0,0.0
2023,13,9,13125,200304,109313,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Beato Padre Hurtado,Primario,Vigente en Operación Habitual,True,False,Obesidad,180,51,129,0,24,25,32,28,25,6,9,9,6,16,0,4,6,9,11,3,2,2,4,3,44,7,0,20,19,23,17,22,4,7,5,3,120,9,0.0,0.0
2023,13,9,13125,200304,109313,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Beato Padre Hurtado,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,148,48,100,0,21,19,26,14,12,11,9,7,8,21,0,2,6,11,5,2,4,4,5,1,40,8,0,19,13,15,9,10,7,5,2,7,87,13,0.0,0.0
2023,13,9,13125,201091,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Marta Ugarte Román,Primario,Vigente en Operación Habitual,True,False,Bajo peso,240,91,149,0,7,3,3,1,3,2,2,4,2,213,0,3,1,0,0,0,2,1,2,0,9,82,0,4,2,3,1,3,0,1,2,2,18,131,0.0,0.0
2023,13,9,13125,201091,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Marta Ugarte Román,Primario,Vigente en Operación Habitual,True,False,Normal,1215,442,773,0,87,68,61,47,49,30,35,49,49,740,0,20,14,14,10,16,7,12,15,19,127,315,0,67,54,47,37,33,23,23,34,30,348,425,0.0,0.0
2023,13,9,13125,201091,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Marta Ugarte Román,Primario,Vigente en Operación Habitual,True,False,Obesidad,1573,351,1222,0,103,137,161,138,147,110,72,79,69,557,0,19,20,31,27,32,19,14,22,19,203,148,0,84,117,130,111,115,91,58,57,50,813,409,0.0,0.0
2023,13,9,13125,201091,,09,Servicio de Salud Metropolitano Norte,Municipal,13125,Quilicura,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Marta Ugarte Román,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1451,488,963,0,53,95,103,114,101,93,81,76,86,649,0,15,14,16,22,25,19,24,25,37,197,291,0,38,81,87,92,76,74,57,51,49,605,358,0.0,0.0
2023,13,9,13127,109301,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Recoleta,Primario,Vigente en Operación Habitual,True,False,Bajo peso,255,71,184,0,8,7,4,2,2,1,3,4,5,219,0,4,1,1,1,0,1,1,1,2,12,59,0,4,6,3,1,2,0,2,3,3,24,160,0.0,0.0
2023,13,9,13127,109301,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Recoleta,Primario,Vigente en Operación Habitual,True,False,Normal,1695,568,1127,5,83,111,101,104,74,58,47,42,56,1014,4,18,22,26,26,28,20,22,13,23,198,366,1,65,89,75,78,46,38,25,29,33,478,648,0.0,0.0
2023,13,9,13127,109301,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Recoleta,Primario,Vigente en Operación Habitual,True,False,Obesidad,1374,303,1071,4,67,132,127,165,134,111,104,56,40,434,1,12,16,20,35,30,18,22,19,9,181,121,3,55,116,107,130,104,93,82,37,31,755,313,0.0,0.0
2023,13,9,13127,109301,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Recoleta,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1594,476,1118,4,78,128,143,149,122,119,107,77,52,615,2,16,26,28,37,26,29,32,29,27,250,224,2,62,102,115,112,96,90,75,48,25,725,391,0.0,0.0
2023,13,9,13127,109303,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Quinta Bella,Primario,Vigente en Operación Habitual,True,False,Bajo peso,271,99,172,5,23,9,12,16,10,5,4,15,16,156,1,4,3,7,9,2,4,2,7,10,48,50,4,19,6,5,7,8,1,2,8,6,62,106,0.0,0.0
2023,13,9,13127,109303,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Quinta Bella,Primario,Vigente en Operación Habitual,True,False,Normal,1589,498,1091,17,117,114,114,112,93,84,58,54,47,779,6,26,27,18,19,23,23,17,17,15,185,307,11,91,87,96,93,70,61,41,37,32,608,472,0.0,0.0
2023,13,9,13127,109303,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Quinta Bella,Primario,Vigente en Operación Habitual,True,False,Obesidad,1016,224,792,3,57,71,112,85,82,73,62,34,35,402,0,10,13,21,20,17,18,12,10,13,134,90,3,47,58,91,65,65,55,50,24,22,477,312,0.0,0.0
2023,13,9,13127,109303,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Quinta Bella,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,931,303,628,6,56,71,56,61,66,55,53,31,40,436,0,8,22,16,12,10,11,20,8,13,120,183,6,48,49,40,49,56,44,33,23,27,369,253,0.0,0.0
2023,13,9,13127,109304,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Valdivieso,Primario,Vigente en Operación Habitual,True,False,Bajo peso,110,32,78,1,6,4,0,0,5,0,3,1,1,89,1,0,0,0,0,1,0,0,0,0,1,30,0,6,4,0,0,4,0,3,1,1,19,59,0.0,0.0
2023,13,9,13127,109304,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Valdivieso,Primario,Vigente en Operación Habitual,True,False,Normal,459,173,286,5,36,42,34,15,19,17,13,8,13,257,5,10,6,3,6,7,5,4,4,4,49,119,0,26,36,31,9,12,12,9,4,9,148,138,0.0,0.0
2023,13,9,13127,109304,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Valdivieso,Primario,Vigente en Operación Habitual,True,False,Obesidad,366,91,275,1,20,30,40,40,28,25,16,13,20,133,1,4,9,15,11,1,3,4,4,6,57,33,0,16,21,25,29,27,22,12,9,14,175,100,0.0,0.0
2023,13,9,13127,109304,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Valdivieso,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,336,111,225,2,18,32,38,21,19,13,17,17,9,150,2,2,5,9,5,7,5,8,4,4,49,60,0,16,27,29,16,12,8,9,13,5,135,90,0.0,0.0
2023,13,9,13127,109307,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie),Primario,Vigente en Operación Habitual,True,False,Bajo peso,156,59,97,0,7,1,2,1,1,1,3,1,4,135,0,5,0,0,1,1,0,1,1,4,13,46,0,2,1,2,0,0,1,2,0,0,8,89,0.0,0.0
2023,13,9,13127,109307,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie),Primario,Vigente en Operación Habitual,True,False,Normal,868,355,513,2,55,47,41,19,17,25,24,22,33,583,0,22,12,20,4,8,10,11,8,17,112,243,2,33,35,21,15,9,15,13,14,16,171,340,0.0,0.0
2023,13,9,13127,109307,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie),Primario,Vigente en Operación Habitual,True,False,Obesidad,1062,294,768,8,69,74,77,108,91,56,63,53,43,420,2,19,17,31,19,23,13,22,15,15,174,118,6,50,57,46,89,68,43,41,38,28,460,302,0.0,0.0
2023,13,9,13127,109307,,09,Servicio de Salud Metropolitano Norte,Municipal,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Juan Petrinovic (Ex Scroggie),Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1025,368,657,6,57,47,52,48,66,76,61,67,41,504,0,15,15,20,13,24,19,18,16,20,160,208,6,42,32,32,35,42,57,43,51,21,355,296,0.0,0.0
2023,13,9,13127,109390,,09,Servicio de Salud Metropolitano Norte,Otra Institución,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cristo Vive (ONG),Primario,Vigente en Operación Habitual,True,False,Bajo peso,207,83,124,0,4,3,1,3,2,3,1,0,5,185,0,1,0,1,3,0,3,1,0,3,12,71,0,3,3,0,0,2,0,0,0,2,10,114,0.0,0.0
2023,13,9,13127,109390,,09,Servicio de Salud Metropolitano Norte,Otra Institución,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cristo Vive (ONG),Primario,Vigente en Operación Habitual,True,False,Normal,1202,465,737,0,105,70,41,38,31,25,39,40,36,777,0,34,23,10,8,10,10,17,18,18,148,317,0,71,47,31,30,21,15,22,22,18,277,460,0.0,0.0
2023,13,9,13127,109390,,09,Servicio de Salud Metropolitano Norte,Otra Institución,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cristo Vive (ONG),Primario,Vigente en Operación Habitual,True,False,Obesidad,1487,360,1127,2,107,129,139,104,111,82,93,73,51,596,2,24,25,22,26,33,27,30,17,17,221,137,0,83,104,117,78,78,55,63,56,34,668,459,0.0,0.0
2023,13,9,13127,109390,,09,Servicio de Salud Metropolitano Norte,Otra Institución,13127,Recoleta,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Cristo Vive (ONG),Primario,Vigente en Operación Habitual,True,False,Sobrepeso,1433,537,896,1,99,90,88,66,77,87,115,75,73,662,0,31,26,25,27,33,38,33,41,29,283,254,1,68,64,63,39,44,49,82,34,44,487,408,0.0,0.0
2023,13,9,13301,109310,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Colina,Primario,Vigente en Operación Habitual,True,False,Bajo peso,281,120,161,2,21,13,8,5,11,10,7,5,4,195,1,5,8,4,4,4,4,1,2,4,36,83,1,16,5,4,1,7,6,6,3,0,48,112,0.0,0.0
2023,13,9,13301,109310,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Colina,Primario,Vigente en Operación Habitual,True,False,Normal,1834,755,1079,4,212,209,185,132,131,107,94,68,66,626,2,89,81,74,54,55,38,35,28,30,484,269,2,123,128,111,78,76,69,59,40,36,720,357,0.0,0.0
2023,13,9,13301,109310,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Colina,Primario,Vigente en Operación Habitual,True,False,Obesidad,2580,722,1858,6,194,306,328,356,315,241,197,140,81,416,2,61,72,90,96,87,70,50,51,24,601,119,4,133,234,238,260,228,171,147,89,57,1557,297,0.0,0.0
2023,13,9,13301,109310,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Colina,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,2690,1000,1690,4,194,293,320,316,286,247,210,163,107,550,2,77,100,113,124,97,92,79,48,37,767,231,2,117,193,207,192,189,155,131,115,70,1369,319,0.0,0.0
2023,13,9,13301,109316,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Esmeralda,Primario,Vigente en Operación Habitual,True,False,Bajo peso,281,94,187,8,17,8,7,4,3,3,3,6,1,221,3,2,0,3,1,2,1,2,4,1,16,75,5,15,8,4,3,1,2,1,2,0,36,146,0.0,0.0
2023,13,9,13301,109316,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Esmeralda,Primario,Vigente en Operación Habitual,True,False,Normal,1712,615,1097,57,177,162,167,118,105,89,72,49,44,672,17,58,55,54,33,35,21,22,18,15,311,287,40,119,107,113,85,70,68,50,31,29,672,385,0.0,0.0
2023,13,9,13301,109316,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Esmeralda,Primario,Vigente en Operación Habitual,True,False,Obesidad,2924,714,2210,42,236,304,360,350,320,282,234,171,83,542,14,47,65,72,77,78,70,57,53,32,551,149,28,189,239,288,273,242,212,177,118,51,1789,393,0.0,0.0
2023,13,9,13301,109316,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Esmeralda,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,2547,838,1709,44,221,234,302,259,239,233,197,148,78,592,8,59,63,77,81,73,69,61,50,31,564,266,36,162,171,225,178,166,164,136,98,47,1347,326,0.0,0.0
2023,13,9,13301,109416,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Posta de Salud Rural (PSR),Posta de Salud Rural Colorado,Primario,Vigente en Operación Habitual,True,False,Bajo peso,21,8,13,0,1,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,0,0,2,11,0.0,0.0
2023,13,9,13301,109416,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Posta de Salud Rural (PSR),Posta de Salud Rural Colorado,Primario,Vigente en Operación Habitual,True,False,Normal,58,27,31,4,3,6,4,1,1,0,1,0,0,38,1,0,1,1,0,1,0,0,0,0,3,23,3,3,5,3,1,0,0,1,0,0,13,15,0.0,0.0
2023,13,9,13301,109416,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Posta de Salud Rural (PSR),Posta de Salud Rural Colorado,Primario,Vigente en Operación Habitual,True,False,Obesidad,54,13,41,2,3,9,5,5,5,7,2,1,1,14,1,0,1,1,1,0,2,1,0,1,7,5,1,3,8,4,4,5,5,1,1,0,31,9,0.0,0.0
2023,13,9,13301,109416,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Posta de Salud Rural (PSR),Posta de Salud Rural Colorado,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,65,15,50,1,2,9,8,3,6,4,8,1,3,20,0,0,2,2,1,0,1,4,0,1,11,4,1,2,7,6,2,6,3,4,1,2,33,16,0.0,0.0
2023,13,9,13301,109417,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Posta de Salud Rural (PSR),Posta de Salud Rural Los Ingleses,Primario,Vigente en Operación Habitual,True,False,Bajo peso,15,5,10,0,1,1,0,2,2,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,1,4,0,1,1,0,2,1,0,0,0,0,5,5,0.0,0.0
2023,13,9,13301,109417,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Posta de Salud Rural (PSR),Posta de Salud Rural Los Ingleses,Primario,Vigente en Operación Habitual,True,False,Normal,55,20,35,0,0,4,4,5,1,5,1,0,1,34,0,0,1,0,1,0,2,0,0,1,5,15,0,0,3,4,4,1,3,1,0,0,16,19,0.0,0.0
2023,13,9,13301,109417,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Posta de Salud Rural (PSR),Posta de Salud Rural Los Ingleses,Primario,Vigente en Operación Habitual,True,False,Obesidad,70,25,45,0,5,8,3,9,5,3,3,2,2,30,0,2,4,0,1,4,1,1,1,1,15,10,0,3,4,3,8,1,2,2,1,1,25,20,0.0,0.0
2023,13,9,13301,109417,,09,Servicio de Salud Metropolitano Norte,Municipal,13301,Colina,Posta de Salud Rural (PSR),Posta de Salud Rural Los Ingleses,Primario,Vigente en Operación Habitual,True,False,Sobrepeso,65,23,42,0,1,6,6,6,6,1,7,2,3,27,0,0,1,1,4,1,1,1,1,2,12,11,0,1,5,5,2,5,0,6,1,1,26,16,0.0,0.0
