Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,factor_riesgo,total_15_mas,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,sexo,15_19_prevalencia_pct,20_24_prevalencia_pct,25_29_prevalencia_pct,30_34_prevalencia_pct,35_39_prevalencia_pct,40_44_prevalencia_pct,45_49_prevalencia_pct,50_54_prevalencia_pct,55_59_prevalencia_pct,60_64_prevalencia_pct,65_mas_prevalencia_pct,total_15_mas_prevalencia_pct
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Presion arterial elevada,220,125,0,0,5,1,6,2,9,2,6,64,1303,703,4,27,39,44,54,41,35,31,22,303,Mujer,17.78093883357041,0.0,0.0,12.82051282051282,2.272727272727273,11.11111111111111,4.878048780487805,25.71428571428571,6.451612903225806,27.27272727272727,21.122112211221122,16.88411358403684
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Tabaquismo,231,117,1,2,13,9,12,12,6,10,2,47,1303,703,4,27,39,44,54,41,35,31,22,303,Mujer,16.642958748221908,25.0,7.4074074074074066,33.33333333333333,20.454545454545457,22.22222222222222,29.268292682926827,17.142857142857142,32.25806451612903,9.090909090909092,15.51155115511551,17.728319263238678
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Colesterol elevado,261,143,2,2,1,1,4,3,6,6,3,90,2349,1253,8,86,94,79,91,66,74,48,44,506,Mujer,11.412609736632083,25.0,2.3255813953488373,1.0638297872340425,1.2658227848101267,4.395604395604396,4.545454545454546,8.108108108108109,12.5,6.8181818181818175,17.786561264822133,11.11111111111111
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Glicemia alterada,680,357,2,27,34,19,28,22,31,16,18,126,2349,1253,8,86,94,79,91,66,74,48,44,506,Mujer,28.49162011173184,25.0,31.3953488372093,36.17021276595745,24.050632911392405,30.76923076923077,33.33333333333333,41.891891891891895,33.33333333333333,40.909090909090914,24.90118577075099,28.94848871860366
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Presion arterial elevada,609,341,0,4,9,7,10,11,18,11,9,189,2349,1253,8,86,94,79,91,66,74,48,44,506,Mujer,27.214684756584195,0.0,4.651162790697675,9.574468085106384,8.860759493670885,10.989010989010989,16.666666666666664,24.324324324324326,22.916666666666664,20.454545454545457,37.351778656126484,25.925925925925924
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Tabaquismo,479,244,0,21,25,26,32,21,19,15,15,61,2349,1253,8,86,94,79,91,66,74,48,44,506,Mujer,19.4732641660016,0.0,24.418604651162788,26.595744680851062,32.91139240506329,35.16483516483517,31.818181818181817,25.675675675675674,31.25,34.090909090909086,12.055335968379447,20.391656023839932
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Colesterol elevado,68,34,0,5,2,5,6,1,6,2,2,5,926,485,4,30,30,39,44,47,23,24,14,186,Mujer,7.010309278350515,0.0,16.666666666666664,6.666666666666667,12.82051282051282,13.636363636363635,2.127659574468085,26.08695652173913,8.333333333333332,14.285714285714285,2.6881720430107525,7.343412526997841
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Glicemia alterada,108,56,0,2,3,4,6,7,5,5,3,17,926,485,4,30,30,39,44,47,23,24,14,186,Mujer,11.54639175257732,0.0,6.666666666666667,10.0,10.256410256410255,13.636363636363635,14.893617021276595,21.73913043478261,20.833333333333336,21.428571428571427,9.13978494623656,11.663066954643629
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Presion arterial elevada,187,100,0,1,2,3,7,8,1,5,2,58,926,485,4,30,30,39,44,47,23,24,14,186,Mujer,20.618556701030926,0.0,3.3333333333333335,6.666666666666667,7.6923076923076925,15.909090909090908,17.02127659574468,4.3478260869565215,20.833333333333336,14.285714285714285,31.182795698924732,20.19438444924406
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Tabaquismo,84,42,0,1,6,4,7,9,4,3,2,6,926,485,4,30,30,39,44,47,23,24,14,186,Mujer,8.65979381443299,0.0,3.3333333333333335,20.0,10.256410256410255,15.909090909090908,19.148936170212767,17.391304347826086,12.5,14.285714285714285,3.225806451612903,9.071274298056156
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Colesterol elevado,2005,1007,1,40,92,116,115,138,133,124,117,122,8100,4276,15,260,412,365,365,331,288,231,216,1341,Mujer,23.55004677268475,6.666666666666667,15.384615384615385,22.330097087378643,31.780821917808222,31.506849315068493,41.69184290030212,46.18055555555556,53.67965367965368,54.166666666666664,9.097688292319164,24.753086419753085
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Glicemia alterada,3309,1672,4,110,201,188,207,192,178,151,164,242,8100,4276,15,260,412,365,365,331,288,231,216,1341,Mujer,39.10196445275959,26.666666666666668,42.30769230769231,48.786407766990294,51.50684931506849,56.71232876712329,58.006042296072515,61.80555555555556,65.36796536796537,75.92592592592592,18.0462341536167,40.85185185185185
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Presion arterial elevada,1469,798,0,15,30,29,49,46,49,40,39,374,8100,4276,15,260,412,365,365,331,288,231,216,1341,Mujer,18.6623012160898,0.0,5.769230769230769,7.281553398058252,7.9452054794520555,13.424657534246576,13.897280966767372,17.01388888888889,17.316017316017316,18.055555555555554,27.889634601043994,18.135802469135804
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Tabaquismo,1809,910,6,51,112,119,139,116,93,55,61,147,8100,4276,15,260,412,365,365,331,288,231,216,1341,Mujer,21.28157156220767,40.0,19.615384615384617,27.184466019417474,32.602739726027394,38.082191780821915,35.04531722054381,32.29166666666667,23.809523809523807,28.240740740740737,10.961968680089486,22.333333333333332
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Colesterol elevado,612,325,2,8,13,20,14,19,16,18,29,148,4232,2238,18,178,166,203,178,161,149,127,97,717,Mujer,14.5218945487042,11.11111111111111,4.49438202247191,7.83132530120482,9.852216748768473,7.865168539325842,11.801242236024844,10.738255033557047,14.173228346456693,29.896907216494846,20.641562064156208,14.46124763705104
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Glicemia alterada,1145,596,5,33,38,56,58,49,48,40,34,188,4232,2238,18,178,166,203,178,161,149,127,97,717,Mujer,26.630920464700626,27.77777777777778,18.53932584269663,22.89156626506024,27.586206896551722,32.58426966292135,30.434782608695656,32.21476510067114,31.496062992125985,35.051546391752574,26.220362622036262,27.05576559546314
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Presion arterial elevada,803,441,0,4,9,11,19,17,23,22,26,231,4232,2238,18,178,166,203,178,161,149,127,97,717,Mujer,19.70509383378016,0.0,2.247191011235955,5.421686746987952,5.41871921182266,10.674157303370785,10.559006211180124,15.436241610738255,17.322834645669293,26.804123711340207,32.21757322175732,18.974480151228732
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Tabaquismo,981,493,4,47,44,62,55,68,47,37,34,90,4232,2238,18,178,166,203,178,161,149,127,97,717,Mujer,22.028596961572834,22.22222222222222,26.40449438202247,26.506024096385545,30.541871921182267,30.89887640449438,42.2360248447205,31.543624161073826,29.133858267716533,35.051546391752574,12.552301255230125,23.180529300567105
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Colesterol elevado,599,311,0,13,19,26,21,31,23,27,22,106,4289,2268,10,160,162,194,200,158,122,98,98,819,Mujer,13.71252204585538,0.0,8.125,11.728395061728394,13.402061855670103,10.5,19.62025316455696,18.852459016393443,27.55102040816326,22.448979591836736,12.942612942612945,13.96595943110282
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Glicemia alterada,1380,710,3,59,64,70,83,69,49,41,39,193,4289,2268,10,160,162,194,200,158,122,98,98,819,Mujer,31.30511463844797,30.0,36.875,39.50617283950617,36.08247422680412,41.5,43.67088607594937,40.16393442622951,41.83673469387755,39.795918367346935,23.565323565323563,32.17533224527862
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Presion arterial elevada,795,444,0,3,3,13,22,21,20,13,17,239,4289,2268,10,160,162,194,200,158,122,98,98,819,Mujer,19.576719576719576,0.0,1.875,1.8518518518518516,6.701030927835052,11.0,13.291139240506327,16.39344262295082,13.26530612244898,17.346938775510203,29.181929181929185,18.535789228258334
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13603,Isla de Maipo,Tabaquismo,962,483,1,42,48,62,66,65,37,32,24,102,4289,2268,10,160,162,194,200,158,122,98,98,819,Mujer,21.296296296296298,10.0,26.25,29.629629629629626,31.958762886597935,33.0,41.139240506329116,30.327868852459016,32.6530612244898,24.489795918367346,12.454212454212454,22.429470739100026
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Colesterol elevado,273,137,0,9,8,13,20,16,17,18,14,21,8709,4553,90,336,404,434,377,344,278,227,205,1461,Mujer,3.00900505161432,0.0,2.6785714285714284,1.9801980198019802,2.995391705069124,5.305039787798409,4.651162790697675,6.115107913669065,7.929515418502203,6.829268292682928,1.4373716632443532,3.1346882535308302
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Glicemia alterada,613,312,6,30,35,36,38,32,39,21,18,46,8709,4553,90,336,404,434,377,344,278,227,205,1461,Mujer,6.852624643092467,6.666666666666667,8.928571428571429,8.663366336633663,8.294930875576037,10.079575596816976,9.30232558139535,14.028776978417264,9.251101321585903,8.780487804878048,3.1485284052019162,7.038695602250546
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Presion arterial elevada,1411,771,1,14,13,21,28,29,38,33,35,428,8709,4553,90,336,404,434,377,344,278,227,205,1461,Mujer,16.933889743026576,1.1111111111111112,4.166666666666666,3.217821782178218,4.838709677419355,7.427055702917771,8.430232558139535,13.66906474820144,14.537444933920703,17.073170731707318,29.29500342231348,16.201630497186816
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13604,Padre Hurtado,Tabaquismo,1823,917,15,83,122,124,118,105,83,65,55,136,8709,4553,90,336,404,434,377,344,278,227,205,1461,Mujer,20.140566659345485,16.666666666666664,24.702380952380953,30.198019801980198,28.57142857142857,31.29973474801061,30.523255813953487,29.856115107913666,28.634361233480178,26.82926829268293,9.308692676249144,20.93236881387071
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Colesterol elevado,2842,1464,0,51,74,103,116,129,152,149,157,447,11741,6224,38,409,444,507,470,439,435,360,315,2100,Mujer,23.52185089974293,0.0,12.469437652811736,16.666666666666664,20.315581854043394,24.680851063829788,29.38496583143508,34.94252873563218,41.388888888888886,49.84126984126984,21.285714285714285,24.205774635891323
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Glicemia alterada,3538,1912,8,49,91,93,98,123,109,107,133,815,11741,6224,38,409,444,507,470,439,435,360,315,2100,Mujer,30.719794344473005,21.052631578947366,11.98044009779951,20.495495495495494,18.34319526627219,20.851063829787233,28.018223234624145,25.057471264367813,29.72222222222222,42.22222222222222,38.80952380952381,30.133719444681034
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Presion arterial elevada,2110,1186,0,12,29,27,60,57,62,61,58,558,11741,6224,38,409,444,507,470,439,435,360,315,2100,Mujer,19.055269922879177,0.0,2.93398533007335,6.531531531531531,5.325443786982249,12.76595744680851,12.984054669703873,14.25287356321839,16.944444444444446,18.412698412698415,26.571428571428573,17.97121199216421
2023,comuna,10,Servicio de Salud Metropolitano Occidente,13605,Peñaflor,Tabaquismo,2631,1330,10,88,122,174,143,141,137,111,80,295,11741,6224,38,409,444,507,470,439,435,360,315,2100,Mujer,21.368894601542415,26.31578947368421,21.515892420537895,27.47747747747748,34.319526627218934,30.425531914893618,32.11845102505695,31.494252873563216,30.833333333333336,25.396825396825395,14.047619047619047,22.4086534366749
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Colesterol elevado,5419,2870,1,22,102,105,138,177,237,246,235,1286,34760,18484,77,919,1365,1577,1358,1283,1165,1141,1015,6376,Mujer,15.526942220298636,1.2987012987012987,2.3939064200217626,7.472527472527473,6.658211794546608,10.1620029455081,13.795791114575215,20.34334763948498,21.56003505696757,23.15270935960591,20.169385194479297,15.589758342922899
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Glicemia alterada,5889,3169,0,44,101,124,147,156,206,223,189,1530,34760,18484,77,919,1365,1577,1358,1283,1165,1141,1015,6376,Mujer,17.144557455096297,0.0,4.787812840043525,7.3992673992674,7.863031071655041,10.824742268041238,12.159002338269682,17.682403433476395,19.544259421560035,18.620689655172416,23.996235884567128,16.941887226697354
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Presion arterial elevada,3330,1837,4,16,40,60,58,86,105,140,88,896,34760,18484,77,919,1365,1577,1358,1283,1165,1141,1015,6376,Mujer,9.938325037870591,5.194805194805195,1.7410228509249184,2.93040293040293,3.804692454026633,4.270986745213549,6.703039750584567,9.012875536480687,12.269938650306749,8.669950738916256,14.052697616060225,9.579976985040275
2023,comuna,11,Servicio de Salud Metropolitano Central,13101,Santiago,Tabaquismo,5334,2728,17,174,187,244,189,219,180,198,184,1014,34760,18484,77,919,1365,1577,1358,1283,1165,1141,1015,6376,Mujer,14.75871023587968,22.07792207792208,18.933623503808487,13.6996336996337,15.472415979708307,13.917525773195877,17.069368667186282,15.450643776824036,17.353198948290974,18.12807881773399,15.903387703889585,15.345224395857308
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Colesterol elevado,1008,531,2,11,25,28,28,30,41,54,40,218,7236,3888,265,214,241,259,237,215,169,208,175,1365,Mujer,13.657407407407407,0.7547169811320755,5.14018691588785,10.37344398340249,10.81081081081081,11.814345991561181,13.953488372093023,24.2603550295858,25.961538461538463,22.857142857142858,15.970695970695969,13.930348258706468
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Glicemia alterada,2242,1213,13,48,62,81,94,75,59,72,61,464,7236,3888,265,214,241,259,237,215,169,208,175,1365,Mujer,31.198559670781894,4.905660377358491,22.429906542056074,25.72614107883817,31.27413127413127,39.66244725738397,34.883720930232556,34.9112426035503,34.61538461538461,34.85714285714286,33.99267399267399,30.983969043670534
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Presion arterial elevada,1509,854,5,9,19,25,33,34,30,41,24,435,7236,3888,265,214,241,259,237,215,169,208,175,1365,Mujer,21.96502057613169,1.8867924528301887,4.205607476635514,7.883817427385892,9.652509652509652,13.924050632911392,15.813953488372093,17.75147928994083,19.71153846153846,13.714285714285715,31.868131868131865,20.854063018242122
2023,comuna,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,Tabaquismo,1282,653,12,34,53,61,53,59,41,56,43,217,7236,3888,265,214,241,259,237,215,169,208,175,1365,Mujer,16.795267489711936,4.528301886792453,15.887850467289718,21.991701244813278,23.552123552123554,22.362869198312236,27.44186046511628,24.2603550295858,26.923076923076923,24.571428571428573,15.897435897435896,17.71697070204533
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Colesterol elevado,1988,1048,2,28,51,77,77,71,85,101,109,339,12783,6828,39,388,636,700,577,446,419,390,392,1968,Mujer,15.348564733450498,5.128205128205128,7.216494845360824,8.018867924528301,11.0,13.344887348353554,15.919282511210762,20.286396181384248,25.8974358974359,27.806122448979593,17.22560975609756,15.55190487366033
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Glicemia alterada,5001,2762,14,112,178,192,180,150,142,121,163,987,12783,6828,39,388,636,700,577,446,419,390,392,1968,Mujer,40.45108377270065,35.8974358974359,28.865979381443296,27.9874213836478,27.42857142857143,31.195840554592717,33.6322869955157,33.89021479713604,31.025641025641026,41.58163265306122,50.15243902439024,39.1222717671908
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Presion arterial elevada,2441,1407,0,16,29,42,59,57,73,77,78,603,12783,6828,39,388,636,700,577,446,419,390,392,1968,Mujer,20.60632688927944,0.0,4.123711340206185,4.559748427672956,6.0,10.22530329289428,12.780269058295964,17.42243436754177,19.743589743589745,19.897959183673468,30.640243902439025,19.095673941954157
2023,comuna,11,Servicio de Salud Metropolitano Central,13106,Estación Central,Tabaquismo,2629,1338,7,93,142,171,150,115,108,92,120,293,12783,6828,39,388,636,700,577,446,419,390,392,1968,Mujer,19.59578207381371,17.94871794871795,23.969072164948454,22.32704402515723,24.428571428571427,25.99653379549394,25.784753363228702,25.775656324582343,23.589743589743588,30.612244897959183,14.888211382113822,20.566377219744975
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Colesterol elevado,7696,3980,5,100,127,177,206,263,259,392,415,1772,55369,29093,210,1978,2123,2232,2008,1798,1558,1651,1742,10976,Mujer,13.680266730828722,2.380952380952381,5.055611729019211,5.982100800753651,7.93010752688172,10.258964143426295,14.627363737486096,16.62387676508344,23.74318594791036,23.823191733639497,16.144314868804667,13.899474435153245
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Glicemia alterada,22780,12048,35,537,657,802,656,649,572,651,756,5417,55369,29093,210,1978,2123,2232,2008,1798,1558,1651,1742,10976,Mujer,41.41202351081016,16.666666666666664,27.148634984833166,30.94677343382007,35.93189964157706,32.669322709163346,36.09566184649611,36.71373555840822,39.43064809206541,43.398392652123995,49.353134110787174,41.14215535769113
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Presion arterial elevada,9683,5298,11,82,114,154,184,240,211,252,283,2854,55369,29093,210,1978,2123,2232,2008,1798,1558,1651,1742,10976,Mujer,18.210566115560447,5.238095238095238,4.145601617795753,5.3697597739048515,6.899641577060931,9.163346613545817,13.348164627363737,13.543003851091143,15.263476680799515,16.24569460390356,26.002186588921283,17.488125124166952
2023,comuna,11,Servicio de Salud Metropolitano Central,13119,Maipú,Tabaquismo,11169,5630,58,472,539,606,560,520,407,380,425,1572,55369,29093,210,1978,2123,2232,2008,1798,1558,1651,1742,10976,Mujer,19.351734094111986,27.61904761904762,23.86248736097068,25.38860103626943,27.1505376344086,27.88844621513944,28.9210233592881,26.12323491655969,23.016353725015144,24.39724454649828,14.322157434402333,20.171937365673934
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Colesterol elevado,442,232,0,6,13,9,10,16,21,35,37,63,7867,4399,9,212,194,210,182,194,215,256,211,1785,Mujer,5.273925892248238,0.0,2.8301886792452833,6.701030927835052,4.285714285714286,5.4945054945054945,8.24742268041237,9.767441860465116,13.671875,17.535545023696685,3.5294117647058822,5.618405999745773
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Glicemia alterada,621,327,0,23,16,15,23,15,27,37,29,109,7867,4399,9,212,194,210,182,194,215,256,211,1785,Mujer,7.4335076153671285,0.0,10.849056603773585,8.24742268041237,7.142857142857142,12.637362637362637,7.731958762886598,12.558139534883722,14.453125,13.744075829383887,6.106442577030812,7.893733316384899
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Presion arterial elevada,1478,884,0,7,12,20,24,20,35,39,33,404,7867,4399,9,212,194,210,182,194,215,256,211,1785,Mujer,20.095476244601045,0.0,3.30188679245283,6.185567010309279,9.523809523809524,13.186813186813188,10.309278350515463,16.27906976744186,15.234375,15.639810426540285,22.633053221288517,18.787339519511885
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13113,La Reina,Tabaquismo,1663,868,2,52,54,67,47,54,73,70,60,316,7867,4399,9,212,194,210,182,194,215,256,211,1785,Mujer,19.731757217549443,22.22222222222222,24.528301886792452,27.835051546391753,31.9047619047619,25.82417582417583,27.835051546391753,33.95348837209302,27.34375,28.436018957345972,17.703081232493,21.13893479089869
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13114,Las Condes,Colesterol elevado,562,281,0,9,11,8,25,20,35,57,54,62,17035,9699,141,364,401,431,411,407,465,510,500,3706,Mujer,2.897205897515208,0.0,2.4725274725274726,2.7431421446384037,1.8561484918793503,6.082725060827251,4.914004914004914,7.526881720430108,11.176470588235295,10.8,1.6729627630868862,3.299090108599941
