Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,categoria_estado_nutricional,15_24_numerador,25_34_numerador,35_44_numerador,45_54_numerador,55_64_numerador,65_mas_numerador,total_15_mas_numerador,sexo,15_24,15_24_distribucion_pct,25_34,25_34_distribucion_pct,35_44,35_44_distribucion_pct,45_54,45_54_distribucion_pct,55_64,55_64_distribucion_pct,65_mas,65_mas_distribucion_pct,total_15_mas,total_15_mas_distribucion_pct
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Normal,0,0,0,0,0,0,3296,Mujer,0,,0,,0,,0,,0,,0,,1307,39.654126213592235
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Obesidad,0,0,0,0,0,0,3296,Mujer,0,,0,,0,,0,,0,,0,,681,20.66140776699029
2023,comuna,12,Servicio de Salud Metropolitano Oriente,13132,Vitacura,Sobrepeso,0,0,0,0,0,0,3296,Mujer,0,,0,,0,,0,,0,,0,,1022,31.00728155339806
2023,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Bajo peso,0,0,0,0,0,0,19344,Mujer,0,,0,,0,,0,,0,,0,,1019,5.26778329197684
2023,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Normal,0,0,0,0,0,0,19344,Mujer,0,,0,,0,,0,,0,,0,,4276,22.105045492142267
2023,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Obesidad,0,0,0,0,0,0,19344,Mujer,0,,0,,0,,0,,0,,0,,7536,38.95781637717122
2023,comuna,13,Servicio de Salud Metropolitano Sur,13105,El Bosque,Sobrepeso,0,0,0,0,0,0,19344,Mujer,0,,0,,0,,0,,0,,0,,6513,33.66935483870967
2023,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Bajo peso,0,0,0,0,0,0,7828,Mujer,0,,0,,0,,0,,0,,0,,375,4.790495656617271
2023,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Normal,0,0,0,0,0,0,7828,Mujer,0,,0,,0,,0,,0,,0,,2388,30.505876341338784
2023,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Obesidad,0,0,0,0,0,0,7828,Mujer,0,,0,,0,,0,,0,,0,,2435,31.10628513030148
2023,comuna,13,Servicio de Salud Metropolitano Sur,13109,La Cisterna,Sobrepeso,0,0,0,0,0,0,7828,Mujer,0,,0,,0,,0,,0,,0,,2630,33.59734287174246
2023,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Bajo peso,0,0,0,0,0,0,6940,Mujer,0,,0,,0,,0,,0,,0,,218,3.14121037463977
2023,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Normal,0,0,0,0,0,0,6940,Mujer,0,,0,,0,,0,,0,,0,,1737,25.028818443804035
2023,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Obesidad,0,0,0,0,0,0,6940,Mujer,0,,0,,0,,0,,0,,0,,2676,38.55907780979827
2023,comuna,13,Servicio de Salud Metropolitano Sur,13116,Lo Espejo,Sobrepeso,0,0,0,0,0,0,6940,Mujer,0,,0,,0,,0,,0,,0,,2309,33.27089337175793
2023,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Bajo peso,0,0,0,0,0,0,13499,Mujer,0,,0,,0,,0,,0,,0,,515,3.8150974146233056
2023,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Normal,0,0,0,0,0,0,13499,Mujer,0,,0,,0,,0,,0,,0,,4049,29.99481443069857
2023,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Obesidad,0,0,0,0,0,0,13499,Mujer,0,,0,,0,,0,,0,,0,,4588,33.98770279279947
2023,comuna,13,Servicio de Salud Metropolitano Sur,13121,Pedro Aguirre Cerda,Sobrepeso,0,0,0,0,0,0,13499,Mujer,0,,0,,0,,0,,0,,0,,4347,32.20238536187866
2023,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Bajo peso,0,0,0,0,0,0,9802,Mujer,0,,0,,0,,0,,0,,0,,579,5.90695776372169
2023,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Normal,0,0,0,0,0,0,9802,Mujer,0,,0,,0,,0,,0,,0,,2884,29.42256682309733
2023,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Obesidad,0,0,0,0,0,0,9802,Mujer,0,,0,,0,,0,,0,,0,,3102,31.646602734135893
2023,comuna,13,Servicio de Salud Metropolitano Sur,13129,San Joaquín,Sobrepeso,0,0,0,0,0,0,9802,Mujer,0,,0,,0,,0,,0,,0,,3237,33.02387267904509
2023,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Bajo peso,0,0,0,0,0,0,10738,Mujer,0,,0,,0,,0,,0,,0,,582,5.4200037250884705
2023,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Normal,0,0,0,0,0,0,10738,Mujer,0,,0,,0,,0,,0,,0,,3653,34.01937046004843
2023,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Obesidad,0,0,0,0,0,0,10738,Mujer,0,,0,,0,,0,,0,,0,,3100,28.869435649096665
2023,comuna,13,Servicio de Salud Metropolitano Sur,13130,San Miguel,Sobrepeso,0,0,0,0,0,0,10738,Mujer,0,,0,,0,,0,,0,,0,,3403,31.691190165766436
2023,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Bajo peso,0,0,0,0,0,0,21618,Mujer,0,,0,,0,,0,,0,,0,,650,3.0067536312332317
2023,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Normal,0,0,0,0,0,0,21618,Mujer,0,,0,,0,,0,,0,,0,,5190,24.007771301693033
2023,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Obesidad,0,0,0,0,0,0,21618,Mujer,0,,0,,0,,0,,0,,0,,8628,39.91118512350818
2023,comuna,13,Servicio de Salud Metropolitano Sur,13401,San Bernardo,Sobrepeso,0,0,0,0,0,0,21618,Mujer,0,,0,,0,,0,,0,,0,,7150,33.074289943565546
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Bajo peso,0,0,0,0,0,0,9167,Mujer,0,,0,,0,,0,,0,,0,,334,3.643503872586452
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Normal,0,0,0,0,0,0,9167,Mujer,0,,0,,0,,0,,0,,0,,2378,25.940874877277192
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Obesidad,0,0,0,0,0,0,9167,Mujer,0,,0,,0,,0,,0,,0,,3400,37.08956037962256
2023,comuna,13,Servicio de Salud Metropolitano Sur,13402,Buin,Sobrepeso,0,0,0,0,0,0,9167,Mujer,0,,0,,0,,0,,0,,0,,3055,33.3260608705138
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Bajo peso,0,0,0,0,0,0,1999,Mujer,0,,0,,0,,0,,0,,0,,90,4.502251125562781
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Normal,0,0,0,0,0,0,1999,Mujer,0,,0,,0,,0,,0,,0,,507,25.362681340670335
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Obesidad,0,0,0,0,0,0,1999,Mujer,0,,0,,0,,0,,0,,0,,756,37.81890945472736
2023,comuna,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,Sobrepeso,0,0,0,0,0,0,1999,Mujer,0,,0,,0,,0,,0,,0,,646,32.31615807903952
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Bajo peso,0,0,0,0,0,0,6395,Mujer,0,,0,,0,,0,,0,,0,,220,3.440187646598905
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Normal,0,0,0,0,0,0,6395,Mujer,0,,0,,0,,0,,0,,0,,1386,21.673182173573107
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Obesidad,0,0,0,0,0,0,6395,Mujer,0,,0,,0,,0,,0,,0,,2806,43.878029710711495
2023,comuna,13,Servicio de Salud Metropolitano Sur,13404,Paine,Sobrepeso,0,0,0,0,0,0,6395,Mujer,0,,0,,0,,0,,0,,0,,1983,31.008600469116498
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Bajo peso,0,0,0,0,0,0,26167,Mujer,0,,0,,0,,0,,0,,0,,1348,5.151526732143539
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Normal,0,0,0,0,0,0,26167,Mujer,0,,0,,0,,0,,0,,0,,7919,30.263308747659266
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Obesidad,0,0,0,0,0,0,26167,Mujer,0,,0,,0,,0,,0,,0,,8517,32.54862995375855
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,Sobrepeso,0,0,0,0,0,0,26167,Mujer,0,,0,,0,,0,,0,,0,,8383,32.03653456643865
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Bajo peso,0,0,0,0,0,0,9908,Mujer,0,,0,,0,,0,,0,,0,,347,3.502220427937021
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Normal,0,0,0,0,0,0,9908,Mujer,0,,0,,0,,0,,0,,0,,2423,24.454985870004037
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Obesidad,0,0,0,0,0,0,9908,Mujer,0,,0,,0,,0,,0,,0,,3879,39.150181671376664
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,Sobrepeso,0,0,0,0,0,0,9908,Mujer,0,,0,,0,,0,,0,,0,,3259,32.89261203068228
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Bajo peso,0,0,0,0,0,0,11654,Mujer,0,,0,,0,,0,,0,,0,,372,3.1920370688175734
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Normal,0,0,0,0,0,0,11654,Mujer,0,,0,,0,,0,,0,,0,,2695,23.125107259310106
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Obesidad,0,0,0,0,0,0,11654,Mujer,0,,0,,0,,0,,0,,0,,5009,42.9809507465248
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,Sobrepeso,0,0,0,0,0,0,11654,Mujer,0,,0,,0,,0,,0,,0,,3578,30.701904925347524
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Bajo peso,0,0,0,0,0,0,7712,Mujer,0,,0,,0,,0,,0,,0,,349,4.525414937759336
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Normal,0,0,0,0,0,0,7712,Mujer,0,,0,,0,,0,,0,,0,,2157,27.969398340248965
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Obesidad,0,0,0,0,0,0,7712,Mujer,0,,0,,0,,0,,0,,0,,2755,35.72354771784232
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,Sobrepeso,0,0,0,0,0,0,7712,Mujer,0,,0,,0,,0,,0,,0,,2451,31.781639004149376
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Bajo peso,0,0,0,0,0,0,25273,Mujer,0,,0,,0,,0,,0,,0,,1334,5.2783603054643295
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Normal,0,0,0,0,0,0,25273,Mujer,0,,0,,0,,0,,0,,0,,6666,26.37597435998892
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Obesidad,0,0,0,0,0,0,25273,Mujer,0,,0,,0,,0,,0,,0,,9276,36.703201044593044
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,Sobrepeso,0,0,0,0,0,0,25273,Mujer,0,,0,,0,,0,,0,,0,,7997,31.642464289953704
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Bajo peso,0,0,0,0,0,0,1660,Mujer,0,,0,,0,,0,,0,,0,,98,5.903614457831325
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Normal,0,0,0,0,0,0,1660,Mujer,0,,0,,0,,0,,0,,0,,475,28.614457831325304
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Obesidad,0,0,0,0,0,0,1660,Mujer,0,,0,,0,,0,,0,,0,,533,32.10843373493976
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13202,Pirque,Sobrepeso,0,0,0,0,0,0,1660,Mujer,0,,0,,0,,0,,0,,0,,554,33.373493975903614
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Bajo peso,0,0,0,0,0,0,184,Mujer,0,,0,,0,,0,,0,,0,,12,6.521739130434782
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Normal,0,0,0,0,0,0,184,Mujer,0,,0,,0,,0,,0,,0,,63,34.23913043478261
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Obesidad,0,0,0,0,0,0,184,Mujer,0,,0,,0,,0,,0,,0,,44,23.91304347826087
2023,comuna,14,Servicio de Salud Metropolitano Sur Oriente,13203,San José de Maipo,Sobrepeso,0,0,0,0,0,0,184,Mujer,0,,0,,0,,0,,0,,0,,65,35.32608695652174
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Bajo peso,0,0,0,0,0,0,12793,Mujer,0,,0,,0,,0,,0,,0,,788,6.159618541389823
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Normal,0,0,0,0,0,0,12793,Mujer,0,,0,,0,,0,,0,,0,,3517,27.491596967091382
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Obesidad,0,0,0,0,0,0,12793,Mujer,0,,0,,0,,0,,0,,0,,4584,35.83209567732354
2024,comuna,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,Sobrepeso,0,0,0,0,0,0,12793,Mujer,0,,0,,0,,0,,0,,0,,3904,30.516688814195263
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Bajo peso,0,0,0,0,0,0,8274,Mujer,0,,0,,0,,0,,0,,0,,396,4.786076867295142
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Normal,0,0,0,0,0,0,8274,Mujer,0,,0,,0,,0,,0,,0,,2053,24.812666183224557
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Obesidad,0,0,0,0,0,0,8274,Mujer,0,,0,,0,,0,,0,,0,,3094,37.39424703891709
2024,comuna,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,Sobrepeso,0,0,0,0,0,0,8274,Mujer,0,,0,,0,,0,,0,,0,,2731,33.00700991056321
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Bajo peso,0,0,0,0,0,0,6354,Mujer,0,,0,,0,,0,,0,,0,,503,7.916273213723639
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Normal,0,0,0,0,0,0,6354,Mujer,0,,0,,0,,0,,0,,0,,1823,28.69058860560277
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Obesidad,0,0,0,0,0,0,6354,Mujer,0,,0,,0,,0,,0,,0,,1967,30.95687755744413
2024,comuna,9,Servicio de Salud Metropolitano Norte,13108,Independencia,Sobrepeso,0,0,0,0,0,0,6354,Mujer,0,,0,,0,,0,,0,,0,,2061,32.436260623229465
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Bajo peso,0,0,0,0,0,0,14927,Mujer,0,,0,,0,,0,,0,,0,,513,3.436725396931734
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Normal,0,0,0,0,0,0,14927,Mujer,0,,0,,0,,0,,0,,0,,3706,24.827493803175454
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Obesidad,0,0,0,0,0,0,14927,Mujer,0,,0,,0,,0,,0,,0,,5768,38.64138808869833
2024,comuna,9,Servicio de Salud Metropolitano Norte,13125,Quilicura,Sobrepeso,0,0,0,0,0,0,14927,Mujer,0,,0,,0,,0,,0,,0,,4940,33.09439271119448
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Bajo peso,0,0,0,0,0,0,10899,Mujer,0,,0,,0,,0,,0,,0,,650,5.963849894485733
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Normal,0,0,0,0,0,0,10899,Mujer,0,,0,,0,,0,,0,,0,,3445,31.608404440774386
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Obesidad,0,0,0,0,0,0,10899,Mujer,0,,0,,0,,0,,0,,0,,3546,32.535094962840624
2024,comuna,9,Servicio de Salud Metropolitano Norte,13127,Recoleta,Sobrepeso,0,0,0,0,0,0,10899,Mujer,0,,0,,0,,0,,0,,0,,3258,29.89265070189926
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Bajo peso,0,0,0,0,0,0,11457,Mujer,0,,0,,0,,0,,0,,0,,475,4.1459369817578775
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Normal,0,0,0,0,0,0,11457,Mujer,0,,0,,0,,0,,0,,0,,2604,22.728462948415814
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Obesidad,0,0,0,0,0,0,11457,Mujer,0,,0,,0,,0,,0,,0,,4366,38.10770707864188
2024,comuna,9,Servicio de Salud Metropolitano Norte,13301,Colina,Sobrepeso,0,0,0,0,0,0,11457,Mujer,0,,0,,0,,0,,0,,0,,4012,35.01789299118443
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Bajo peso,0,0,0,0,0,0,7843,Mujer,0,,0,,0,,0,,0,,0,,240,3.0600535509371416
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Normal,0,0,0,0,0,0,7843,Mujer,0,,0,,0,,0,,0,,0,,1975,25.181690679586893
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Obesidad,0,0,0,0,0,0,7843,Mujer,0,,0,,0,,0,,0,,0,,3135,39.97194950911641
2024,comuna,9,Servicio de Salud Metropolitano Norte,13302,Lampa,Sobrepeso,0,0,0,0,0,0,7843,Mujer,0,,0,,0,,0,,0,,0,,2493,31.786306260359552
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Bajo peso,0,0,0,0,0,0,635,Mujer,0,,0,,0,,0,,0,,0,,33,5.196850393700787
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Normal,0,0,0,0,0,0,635,Mujer,0,,0,,0,,0,,0,,0,,148,23.30708661417323
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Obesidad,0,0,0,0,0,0,635,Mujer,0,,0,,0,,0,,0,,0,,246,38.74015748031496
2024,comuna,9,Servicio de Salud Metropolitano Norte,13303,Tiltil,Sobrepeso,0,0,0,0,0,0,635,Mujer,0,,0,,0,,0,,0,,0,,208,32.75590551181102
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Bajo peso,0,0,0,0,0,0,10357,Mujer,0,,0,,0,,0,,0,,0,,515,4.972482379067297
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Normal,0,0,0,0,0,0,10357,Mujer,0,,0,,0,,0,,0,,0,,2603,25.132760451868304
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Obesidad,0,0,0,0,0,0,10357,Mujer,0,,0,,0,,0,,0,,0,,4052,39.12329825238969
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13103,Cerro Navia,Sobrepeso,0,0,0,0,0,0,10357,Mujer,0,,0,,0,,0,,0,,0,,3187,30.771458916674714
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Bajo peso,0,0,0,0,0,0,13419,Mujer,0,,0,,0,,0,,0,,0,,550,4.098666070497056
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Normal,0,0,0,0,0,0,13419,Mujer,0,,0,,0,,0,,0,,0,,3399,25.32975631567181
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Obesidad,0,0,0,0,0,0,13419,Mujer,0,,0,,0,,0,,0,,0,,5185,38.639242864594976
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13117,Lo Prado,Sobrepeso,0,0,0,0,0,0,13419,Mujer,0,,0,,0,,0,,0,,0,,4285,31.93233474923616
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Bajo peso,0,0,0,0,0,0,21201,Mujer,0,,0,,0,,0,,0,,0,,803,3.7875571906985517
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Normal,0,0,0,0,0,0,21201,Mujer,0,,0,,0,,0,,0,,0,,5489,25.890288193953115
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Obesidad,0,0,0,0,0,0,21201,Mujer,0,,0,,0,,0,,0,,0,,7974,37.61143342295175
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13124,Pudahuel,Sobrepeso,0,0,0,0,0,0,21201,Mujer,0,,0,,0,,0,,0,,0,,6935,32.71072119239658
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Bajo peso,0,0,0,0,0,0,9756,Mujer,0,,0,,0,,0,,0,,0,,607,6.221812218122181
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Normal,0,0,0,0,0,0,9756,Mujer,0,,0,,0,,0,,0,,0,,3261,33.42558425584256
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Obesidad,0,0,0,0,0,0,9756,Mujer,0,,0,,0,,0,,0,,0,,3089,31.662566625666255
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13126,Quinta Normal,Sobrepeso,0,0,0,0,0,0,9756,Mujer,0,,0,,0,,0,,0,,0,,2799,28.690036900369005
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Bajo peso,0,0,0,0,0,0,12648,Mujer,0,,0,,0,,0,,0,,0,,589,4.6568627450980395
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Normal,0,0,0,0,0,0,12648,Mujer,0,,0,,0,,0,,0,,0,,3195,25.26091081593928
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Obesidad,0,0,0,0,0,0,12648,Mujer,0,,0,,0,,0,,0,,0,,4967,39.27103099304238
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13128,Renca,Sobrepeso,0,0,0,0,0,0,12648,Mujer,0,,0,,0,,0,,0,,0,,3897,30.811195445920305
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Bajo peso,0,0,0,0,0,0,9182,Mujer,0,,0,,0,,0,,0,,0,,426,4.639512088869528
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Normal,0,0,0,0,0,0,9182,Mujer,0,,0,,0,,0,,0,,0,,2349,25.5826617294707
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Obesidad,0,0,0,0,0,0,9182,Mujer,0,,0,,0,,0,,0,,0,,3503,38.15072968852102
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13501,Melipilla,Sobrepeso,0,0,0,0,0,0,9182,Mujer,0,,0,,0,,0,,0,,0,,2904,31.62709649313875
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Bajo peso,0,0,0,0,0,0,858,Mujer,0,,0,,0,,0,,0,,0,,39,4.545454545454546
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Normal,0,0,0,0,0,0,858,Mujer,0,,0,,0,,0,,0,,0,,240,27.972027972027973
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Obesidad,0,0,0,0,0,0,858,Mujer,0,,0,,0,,0,,0,,0,,298,34.731934731934736
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13502,Alhué,Sobrepeso,0,0,0,0,0,0,858,Mujer,0,,0,,0,,0,,0,,0,,281,32.75058275058275
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Bajo peso,0,0,0,0,0,0,983,Mujer,0,,0,,0,,0,,0,,0,,37,3.7639877924720246
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Normal,0,0,0,0,0,0,983,Mujer,0,,0,,0,,0,,0,,0,,276,28.077314343845373
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Obesidad,0,0,0,0,0,0,983,Mujer,0,,0,,0,,0,,0,,0,,362,36.826042726347914
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13503,Curacaví,Sobrepeso,0,0,0,0,0,0,983,Mujer,0,,0,,0,,0,,0,,0,,308,31.33265513733469
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Bajo peso,0,0,0,0,0,0,984,Mujer,0,,0,,0,,0,,0,,0,,55,5.589430894308943
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Normal,0,0,0,0,0,0,984,Mujer,0,,0,,0,,0,,0,,0,,249,25.304878048780488
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Obesidad,0,0,0,0,0,0,984,Mujer,0,,0,,0,,0,,0,,0,,393,39.9390243902439
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13504,Maria Pinto,Sobrepeso,0,0,0,0,0,0,984,Mujer,0,,0,,0,,0,,0,,0,,287,29.166666666666668
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Bajo peso,0,0,0,0,0,0,731,Mujer,0,,0,,0,,0,,0,,0,,33,4.514363885088919
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Normal,0,0,0,0,0,0,731,Mujer,0,,0,,0,,0,,0,,0,,197,26.949384404924757
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Obesidad,0,0,0,0,0,0,731,Mujer,0,,0,,0,,0,,0,,0,,264,36.11491108071135
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13505,San Pedro,Sobrepeso,0,0,0,0,0,0,731,Mujer,0,,0,,0,,0,,0,,0,,237,32.421340629274965
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Bajo peso,0,0,0,0,0,0,5171,Mujer,0,,0,,0,,0,,0,,0,,240,4.641268613421002
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Normal,0,0,0,0,0,0,5171,Mujer,0,,0,,0,,0,,0,,0,,1344,25.991104235157607
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Obesidad,0,0,0,0,0,0,5171,Mujer,0,,0,,0,,0,,0,,0,,1915,37.03345581125508
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13601,Talagante,Sobrepeso,0,0,0,0,0,0,5171,Mujer,0,,0,,0,,0,,0,,0,,1672,32.334171340166314
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Bajo peso,0,0,0,0,0,0,2778,Mujer,0,,0,,0,,0,,0,,0,,209,7.523398128149748
2024,comuna,10,Servicio de Salud Metropolitano Occidente,13602,El Monte,Normal,0,0,0,0,0,0,2778,Mujer,0,,0,,0,,0,,0,,0,,679,24.442044636429085
