Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,factor_riesgo,total_15_mas,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,sexo,15_19_prevalencia_pct,20_24_prevalencia_pct,25_29_prevalencia_pct,30_34_prevalencia_pct,35_39_prevalencia_pct,40_44_prevalencia_pct,45_49_prevalencia_pct,50_54_prevalencia_pct,55_59_prevalencia_pct,60_64_prevalencia_pct,65_mas_prevalencia_pct,total_15_mas_prevalencia_pct
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109308,Centro de Salud Familiar Alberto Bachelet Martínez,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,395,0,15,20,30,37,40,32,36,50,66,69,2416.0,2.0,148.0,139.0,147.0,174.0,155.0,144.0,166.0,216.0,299.0,826.0,Hombre,0.0,10.135135135135135,14.388489208633093,20.408163265306122,21.26436781609195,25.806451612903224,22.22222222222222,21.686746987951807,23.14814814814815,22.073578595317723,8.353510895883778,16.349337748344368
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109308,Centro de Salud Familiar Alberto Bachelet Martínez,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,513,1,6,10,13,17,29,30,45,58,81,223,2416.0,2.0,148.0,139.0,147.0,174.0,155.0,144.0,166.0,216.0,299.0,826.0,Hombre,50.0,4.054054054054054,7.194244604316546,8.843537414965986,9.770114942528735,18.70967741935484,20.833333333333336,27.10843373493976,26.851851851851855,27.09030100334448,26.997578692493946,21.233443708609272
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109308,Centro de Salud Familiar Alberto Bachelet Martínez,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,614,0,33,41,49,60,53,56,54,55,82,131,2416.0,2.0,148.0,139.0,147.0,174.0,155.0,144.0,166.0,216.0,299.0,826.0,Hombre,0.0,22.2972972972973,29.496402877697843,33.33333333333333,34.48275862068966,34.193548387096776,38.88888888888889,32.53012048192771,25.462962962962965,27.424749163879596,15.859564164648909,25.41390728476821
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109309,Centro de Salud Familiar José Symon Ojeda,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,238,0,2,1,4,8,12,22,22,33,33,101,1926.0,1.0,58.0,90.0,70.0,86.0,97.0,98.0,150.0,205.0,213.0,858.0,Hombre,0.0,3.4482758620689653,1.1111111111111112,5.714285714285714,9.30232558139535,12.371134020618557,22.448979591836736,14.666666666666666,16.097560975609756,15.492957746478872,11.771561771561771,12.357217030114226
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109309,Centro de Salud Familiar José Symon Ojeda,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,482,0,3,8,7,13,15,17,36,44,65,274,1926.0,1.0,58.0,90.0,70.0,86.0,97.0,98.0,150.0,205.0,213.0,858.0,Hombre,0.0,5.172413793103448,8.88888888888889,10.0,15.11627906976744,15.463917525773196,17.346938775510203,24.0,21.463414634146343,30.51643192488263,31.934731934731936,25.02596053997923
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109309,Centro de Salud Familiar José Symon Ojeda,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,312,0,3,3,9,7,20,17,33,62,62,96,1926.0,1.0,58.0,90.0,70.0,86.0,97.0,98.0,150.0,205.0,213.0,858.0,Hombre,0.0,5.172413793103448,3.3333333333333335,12.857142857142856,8.13953488372093,20.618556701030926,17.346938775510203,22.0,30.24390243902439,29.107981220657276,11.188811188811188,16.1993769470405
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109309,Centro de Salud Familiar José Symon Ojeda,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,426,1,18,21,24,22,26,32,35,61,57,129,1926.0,1.0,58.0,90.0,70.0,86.0,97.0,98.0,150.0,205.0,213.0,858.0,Hombre,100.0,31.03448275862069,23.333333333333332,34.285714285714285,25.581395348837212,26.804123711340207,32.6530612244898,23.333333333333332,29.756097560975608,26.76056338028169,15.034965034965033,22.118380062305295
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109314,Centro de Salud Familiar Juanita Aguirre,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,187,0,7,7,5,13,11,16,27,14,25,62,2311.0,0.0,114.0,129.0,130.0,124.0,120.0,152.0,188.0,183.0,289.0,882.0,Hombre,,6.140350877192982,5.426356589147287,3.8461538461538463,10.483870967741936,9.166666666666666,10.526315789473683,14.361702127659576,7.650273224043716,8.650519031141869,7.029478458049887,8.091735179575942
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109314,Centro de Salud Familiar Juanita Aguirre,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,309,0,6,8,6,10,13,23,41,38,68,96,2311.0,0.0,114.0,129.0,130.0,124.0,120.0,152.0,188.0,183.0,289.0,882.0,Hombre,,5.263157894736842,6.2015503875969,4.615384615384616,8.064516129032258,10.833333333333334,15.131578947368421,21.808510638297875,20.76502732240437,23.52941176470588,10.884353741496598,13.37083513630463
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109314,Centro de Salud Familiar Juanita Aguirre,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,410,0,6,16,6,16,23,32,42,44,67,158,2311.0,0.0,114.0,129.0,130.0,124.0,120.0,152.0,188.0,183.0,289.0,882.0,Hombre,,5.263157894736842,12.4031007751938,4.615384615384616,12.903225806451612,19.166666666666668,21.052631578947366,22.340425531914892,24.043715846994534,23.18339100346021,17.913832199546487,17.741237559498053
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109314,Centro de Salud Familiar Juanita Aguirre,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,647,0,34,49,47,38,52,47,66,57,87,170,2311.0,0.0,114.0,129.0,130.0,124.0,120.0,152.0,188.0,183.0,289.0,882.0,Hombre,,29.82456140350877,37.98449612403101,36.15384615384615,30.64516129032258,43.333333333333336,30.92105263157895,35.1063829787234,31.147540983606557,30.103806228373703,19.27437641723356,27.99653829511034
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109709,Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,21,0,1,0,1,2,2,0,1,2,0,12,807.0,1.0,24.0,27.0,38.0,43.0,34.0,50.0,53.0,78.0,79.0,380.0,Hombre,0.0,4.166666666666666,0.0,2.631578947368421,4.651162790697675,5.88235294117647,0.0,1.8867924528301887,2.564102564102564,0.0,3.1578947368421053,2.6022304832713754
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109709,Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,41,0,0,1,1,2,3,0,2,2,3,27,807.0,1.0,24.0,27.0,38.0,43.0,34.0,50.0,53.0,78.0,79.0,380.0,Hombre,0.0,0.0,3.7037037037037033,2.631578947368421,4.651162790697675,8.823529411764707,0.0,3.7735849056603774,2.564102564102564,3.79746835443038,7.105263157894736,5.080545229244114
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109709,Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,144,0,0,5,2,7,4,11,9,26,21,59,807.0,1.0,24.0,27.0,38.0,43.0,34.0,50.0,53.0,78.0,79.0,380.0,Hombre,0.0,0.0,18.51851851851852,5.263157894736842,16.27906976744186,11.76470588235294,22.0,16.9811320754717,33.33333333333333,26.582278481012654,15.526315789473685,17.843866171003718
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,109709,Centro Comunitario de Salud Familiar Dr. José Symón Ojeda,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,173,0,2,8,8,8,11,10,18,19,25,64,807.0,1.0,24.0,27.0,38.0,43.0,34.0,50.0,53.0,78.0,79.0,380.0,Hombre,0.0,8.333333333333332,29.629629629629626,21.052631578947366,18.6046511627907,32.35294117647059,20.0,33.9622641509434,24.358974358974358,31.645569620253166,16.842105263157894,21.437422552664188
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,200347,Centro Comunitario de Salud Familiar Alberto Bachelet,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,112,0,0,3,10,7,12,13,19,14,10,24,560.0,0.0,39.0,25.0,43.0,30.0,34.0,28.0,54.0,51.0,61.0,195.0,Hombre,,0.0,12.0,23.25581395348837,23.333333333333332,35.294117647058826,46.42857142857143,35.18518518518518,27.450980392156865,16.39344262295082,12.307692307692308,20.0
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,200347,Centro Comunitario de Salud Familiar Alberto Bachelet,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,202,0,9,7,13,14,17,12,22,27,22,59,560.0,0.0,39.0,25.0,43.0,30.0,34.0,28.0,54.0,51.0,61.0,195.0,Hombre,,23.076923076923077,28.000000000000004,30.23255813953488,46.666666666666664,50.0,42.857142857142854,40.74074074074074,52.94117647058824,36.0655737704918,30.256410256410255,36.07142857142857
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,200347,Centro Comunitario de Salud Familiar Alberto Bachelet,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,109,0,2,1,4,4,6,7,13,18,15,39,560.0,0.0,39.0,25.0,43.0,30.0,34.0,28.0,54.0,51.0,61.0,195.0,Hombre,,5.128205128205128,4.0,9.30232558139535,13.333333333333334,17.647058823529413,25.0,24.074074074074073,35.294117647058826,24.59016393442623,20.0,19.464285714285715
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,200347,Centro Comunitario de Salud Familiar Alberto Bachelet,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,171,0,10,13,19,14,10,12,24,17,22,30,560.0,0.0,39.0,25.0,43.0,30.0,34.0,28.0,54.0,51.0,61.0,195.0,Hombre,,25.64102564102564,52.0,44.18604651162791,46.666666666666664,29.411764705882355,42.857142857142854,44.44444444444444,33.33333333333333,36.0655737704918,15.384615384615385,30.53571428571429
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,200609,Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,20,0,0,1,0,1,2,0,3,0,3,10,460.0,0.0,12.0,15.0,25.0,19.0,26.0,24.0,41.0,53.0,55.0,190.0,Hombre,,0.0,6.666666666666667,0.0,5.263157894736842,7.6923076923076925,0.0,7.317073170731707,0.0,5.454545454545454,5.263157894736842,4.3478260869565215
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,200609,Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,33,0,0,0,0,0,1,3,4,1,2,22,460.0,0.0,12.0,15.0,25.0,19.0,26.0,24.0,41.0,53.0,55.0,190.0,Hombre,,0.0,0.0,0.0,0.0,3.8461538461538463,12.5,9.75609756097561,1.8867924528301887,3.6363636363636362,11.578947368421053,7.173913043478261
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,200609,Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,172,0,1,1,7,6,10,13,17,18,23,76,460.0,0.0,12.0,15.0,25.0,19.0,26.0,24.0,41.0,53.0,55.0,190.0,Hombre,,8.333333333333332,6.666666666666667,28.000000000000004,31.57894736842105,38.46153846153847,54.166666666666664,41.46341463414634,33.9622641509434,41.81818181818181,40.0,37.391304347826086
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13104,Conchalí,200609,Centro Comunitario de Salud Familiar Dr. Lucas Sierra,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,136,0,4,4,7,9,10,9,10,22,20,41,460.0,0.0,12.0,15.0,25.0,19.0,26.0,24.0,41.0,53.0,55.0,190.0,Hombre,,33.33333333333333,26.666666666666668,28.000000000000004,47.368421052631575,38.46153846153847,37.5,24.390243902439025,41.509433962264154,36.36363636363637,21.578947368421055,29.565217391304348
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109305,Centro de Salud Familiar La Pincoya,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,199,0,7,11,14,24,15,15,24,16,24,49,2546.0,148.0,196.0,194.0,185.0,199.0,153.0,132.0,185.0,183.0,178.0,793.0,Hombre,0.0,3.571428571428571,5.670103092783505,7.567567567567568,12.060301507537687,9.803921568627452,11.363636363636363,12.972972972972974,8.743169398907105,13.48314606741573,6.17906683480454,7.8161822466614295
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109305,Centro de Salud Familiar La Pincoya,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,1896,0,129,140,132,161,125,119,160,166,160,604,2546.0,148.0,196.0,194.0,185.0,199.0,153.0,132.0,185.0,183.0,178.0,793.0,Hombre,0.0,65.81632653061224,72.16494845360825,71.35135135135135,80.90452261306532,81.69934640522875,90.15151515151516,86.48648648648648,90.7103825136612,89.8876404494382,76.16645649432535,74.46975648075413
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109305,Centro de Salud Familiar La Pincoya,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,744,7,31,26,41,50,40,41,65,63,74,306,2546.0,148.0,196.0,194.0,185.0,199.0,153.0,132.0,185.0,183.0,178.0,793.0,Hombre,4.72972972972973,15.816326530612246,13.402061855670103,22.162162162162165,25.125628140703515,26.143790849673206,31.060606060606062,35.13513513513514,34.42622950819672,41.57303370786517,38.587641866330394,29.222309505106047
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109305,Centro de Salud Familiar La Pincoya,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,738,3,54,82,67,76,66,43,69,68,62,148,2546.0,148.0,196.0,194.0,185.0,199.0,153.0,132.0,185.0,183.0,178.0,793.0,Hombre,2.027027027027027,27.55102040816326,42.2680412371134,36.21621621621622,38.19095477386934,43.13725490196079,32.57575757575758,37.2972972972973,37.15846994535519,34.831460674157306,18.66330390920555,28.98664571877455
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109317,Centro de Salud Familiar El Barrero,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,102,0,13,3,9,4,12,8,7,13,13,20,1010.0,0.0,60.0,50.0,63.0,73.0,59.0,91.0,119.0,115.0,125.0,255.0,Hombre,,21.666666666666668,6.0,14.285714285714285,5.47945205479452,20.33898305084746,8.791208791208792,5.88235294117647,11.304347826086957,10.4,7.8431372549019605,10.099009900990099
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109317,Centro de Salud Familiar El Barrero,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,700,0,35,26,43,56,40,72,87,92,96,153,1010.0,0.0,60.0,50.0,63.0,73.0,59.0,91.0,119.0,115.0,125.0,255.0,Hombre,,58.333333333333336,52.0,68.25396825396825,76.71232876712328,67.79661016949152,79.12087912087912,73.10924369747899,80.0,76.8,60.0,69.3069306930693
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109317,Centro de Salud Familiar El Barrero,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,338,0,13,8,16,19,15,43,41,47,48,88,1010.0,0.0,60.0,50.0,63.0,73.0,59.0,91.0,119.0,115.0,125.0,255.0,Hombre,,21.666666666666668,16.0,25.396825396825395,26.027397260273972,25.423728813559322,47.25274725274725,34.45378151260504,40.869565217391305,38.4,34.509803921568626,33.46534653465347
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109317,Centro de Salud Familiar El Barrero,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,273,0,7,14,19,29,23,34,33,40,31,43,1010.0,0.0,60.0,50.0,63.0,73.0,59.0,91.0,119.0,115.0,125.0,255.0,Hombre,,11.666666666666666,28.000000000000004,30.158730158730158,39.726027397260275,38.983050847457626,37.362637362637365,27.73109243697479,34.78260869565217,24.8,16.862745098039216,27.02970297029703
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109323,Centro de Salud Familiar Dr. Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,93,0,2,1,7,2,6,7,10,15,8,35,1676.0,2.0,124.0,133.0,122.0,127.0,124.0,126.0,166.0,171.0,128.0,453.0,Hombre,0.0,1.6129032258064515,0.7518796992481203,5.737704918032787,1.574803149606299,4.838709677419355,5.555555555555555,6.024096385542169,8.771929824561402,6.25,7.72626931567329,5.548926014319809
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109323,Centro de Salud Familiar Dr. Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,1060,2,69,84,88,99,92,98,137,146,104,141,1676.0,2.0,124.0,133.0,122.0,127.0,124.0,126.0,166.0,171.0,128.0,453.0,Hombre,100.0,55.64516129032258,63.1578947368421,72.1311475409836,77.95275590551181,74.19354838709677,77.77777777777779,82.53012048192771,85.38011695906432,81.25,31.125827814569533,63.24582338902148
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109323,Centro de Salud Familiar Dr. Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,510,0,13,21,27,33,39,45,64,66,54,148,1676.0,2.0,124.0,133.0,122.0,127.0,124.0,126.0,166.0,171.0,128.0,453.0,Hombre,0.0,10.483870967741936,15.789473684210526,22.131147540983605,25.984251968503933,31.451612903225808,35.714285714285715,38.55421686746988,38.59649122807017,42.1875,32.671081677704194,30.429594272076372
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109323,Centro de Salud Familiar Dr. Salvador Allende Gossens,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,461,0,30,50,46,42,38,37,65,46,38,69,1676.0,2.0,124.0,133.0,122.0,127.0,124.0,126.0,166.0,171.0,128.0,453.0,Hombre,0.0,24.193548387096776,37.59398496240601,37.704918032786885,33.07086614173229,30.64516129032258,29.365079365079367,39.1566265060241,26.900584795321635,29.6875,15.2317880794702,27.505966587112173
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109718,Centro Comunitario de Salud Familiar Los Libertadores,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Colesterol elevado,94,0,3,2,0,7,7,4,11,8,19,33,646.0,0.0,35.0,33.0,38.0,48.0,39.0,18.0,37.0,39.0,78.0,281.0,Hombre,,8.571428571428571,6.0606060606060606,0.0,14.583333333333334,17.94871794871795,22.22222222222222,29.72972972972973,20.51282051282051,24.358974358974358,11.743772241992882,14.551083591331269
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109718,Centro Comunitario de Salud Familiar Los Libertadores,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Glicemia alterada,488,0,19,20,25,35,26,15,30,32,54,232,646.0,0.0,35.0,33.0,38.0,48.0,39.0,18.0,37.0,39.0,78.0,281.0,Hombre,,54.285714285714285,60.60606060606061,65.78947368421053,72.91666666666666,66.66666666666666,83.33333333333334,81.08108108108108,82.05128205128204,69.23076923076923,82.56227758007117,75.54179566563467
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109718,Centro Comunitario de Salud Familiar Los Libertadores,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Presion arterial elevada,230,0,4,6,7,9,10,8,18,23,31,114,646.0,0.0,35.0,33.0,38.0,48.0,39.0,18.0,37.0,39.0,78.0,281.0,Hombre,,11.428571428571429,18.181818181818183,18.421052631578945,18.75,25.64102564102564,44.44444444444444,48.64864864864865,58.97435897435898,39.743589743589745,40.569395017793596,35.60371517027864
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,109718,Centro Comunitario de Salud Familiar Los Libertadores,Centro Comunitario de Salud Familiar (CECOSF),Municipal,Tabaquismo,135,0,10,11,14,13,12,4,9,8,16,38,646.0,0.0,35.0,33.0,38.0,48.0,39.0,18.0,37.0,39.0,78.0,281.0,Hombre,,28.57142857142857,33.33333333333333,36.84210526315789,27.083333333333332,30.76923076923077,22.22222222222222,24.324324324324326,20.51282051282051,20.51282051282051,13.523131672597867,20.897832817337463
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,200961,Centro de Salud Familiar Dr. Victor Castro Wiren,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,35,0,0,0,1,4,2,0,2,6,3,17,787.0,2.0,31.0,27.0,47.0,40.0,43.0,40.0,69.0,61.0,81.0,346.0,Hombre,0.0,0.0,0.0,2.127659574468085,10.0,4.651162790697675,0.0,2.898550724637681,9.836065573770492,3.7037037037037033,4.913294797687861,4.447268106734435
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,200961,Centro de Salud Familiar Dr. Victor Castro Wiren,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,362,1,9,14,25,17,17,23,37,29,30,160,787.0,2.0,31.0,27.0,47.0,40.0,43.0,40.0,69.0,61.0,81.0,346.0,Hombre,50.0,29.03225806451613,51.85185185185185,53.191489361702125,42.5,39.53488372093023,57.49999999999999,53.62318840579711,47.540983606557376,37.03703703703704,46.24277456647399,45.99745870393901
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,200961,Centro de Salud Familiar Dr. Victor Castro Wiren,Centro de Salud Familiar (CESFAM),Municipal,Presion arterial elevada,218,0,1,3,15,7,11,12,20,15,26,108,787.0,2.0,31.0,27.0,47.0,40.0,43.0,40.0,69.0,61.0,81.0,346.0,Hombre,0.0,3.225806451612903,11.11111111111111,31.914893617021278,17.5,25.581395348837212,30.0,28.985507246376812,24.59016393442623,32.098765432098766,31.213872832369944,27.70012706480305
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13107,Huechuraba,200961,Centro de Salud Familiar Dr. Victor Castro Wiren,Centro de Salud Familiar (CESFAM),Municipal,Tabaquismo,150,1,7,7,10,12,15,10,20,15,16,37,787.0,2.0,31.0,27.0,47.0,40.0,43.0,40.0,69.0,61.0,81.0,346.0,Hombre,50.0,22.58064516129032,25.925925925925924,21.27659574468085,30.0,34.883720930232556,25.0,28.985507246376812,24.59016393442623,19.753086419753085,10.69364161849711,19.05972045743329
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,109300,Centro de Salud Familiar Agustín Cruz Melo,Centro de Salud Familiar (CESFAM),Municipal,Colesterol elevado,97,0,1,1,6,6,12,6,10,7,15,33,2311.0,10.0,91.0,140.0,161.0,167.0,167.0,138.0,149.0,179.0,195.0,914.0,Hombre,0.0,1.098901098901099,0.7142857142857143,3.7267080745341614,3.592814371257485,7.18562874251497,4.3478260869565215,6.7114093959731544,3.910614525139665,7.6923076923076925,3.6105032822757113,4.197317178710515
2025,establecimiento,9,Servicio de Salud Metropolitano Norte,13108,Independencia,109300,Centro de Salud Familiar Agustín Cruz Melo,Centro de Salud Familiar (CESFAM),Municipal,Glicemia alterada,215,1,0,0,2,6,11,6,14,16,29,130,2311.0,10.0,91.0,140.0,161.0,167.0,167.0,138.0,149.0,179.0,195.0,914.0,Hombre,10.0,0.0,0.0,1.2422360248447204,3.592814371257485,6.58682634730539,4.3478260869565215,9.395973154362416,8.938547486033519,14.871794871794872,14.22319474835886,9.303331890956295
