Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,15_24_numerador,25_34_numerador,35_44_numerador,45_54_numerador,55_64_numerador,65_mas_numerador,total_15_mas_numerador,15_24_denominador,25_34_denominador,35_44_denominador,45_54_denominador,55_64_denominador,65_mas_denominador,total_15_mas_denominador,15_24_cobertura_pct,25_34_cobertura_pct,35_44_cobertura_pct,45_54_cobertura_pct,55_64_cobertura_pct,65_mas_cobertura_pct,total_15_mas_cobertura_pct
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113406,Posta de Salud Rural El Recurso,Posta de Salud Rural (PSR),Municipal,21.0,60.0,52.0,39.0,20.0,100.0,292.0,222.0,253.0,193.0,219.0,199.0,194.0,1280.0,9.45945945945946,23.715415019762844,26.94300518134715,17.80821917808219,10.050251256281408,51.546391752577314,22.8125
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113407,Posta de Salud Rural Los Morros,Posta de Salud Rural (PSR),Municipal,43.0,104.0,103.0,91.0,46.0,192.0,579.0,469.0,505.0,446.0,453.0,431.0,347.0,2651.0,9.168443496801707,20.594059405940595,23.094170403587444,20.08830022075055,10.672853828306264,55.3314121037464,21.84081478687288
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13402,Buin,113790,Centro Comunitario de Salud Familiar Dr. Héctor García,Centro Comunitario de Salud Familiar (CECOSF),Municipal,61.0,152.0,93.0,78.0,54.0,238.0,676.0,909.0,1003.0,737.0,702.0,653.0,449.0,4453.0,6.710671067106711,15.154536390827516,12.618724559023068,11.11111111111111,8.269525267993874,53.00668151447662,15.180777004266787
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113321,Centro de Salud Familiar Calera de Tango,Centro de Salud Familiar (CESFAM),Municipal,101.0,252.0,239.0,228.0,228.0,384.0,1432.0,1159.0,1279.0,1238.0,1111.0,1103.0,1139.0,7029.0,8.714408973252805,19.702892885066458,19.305331179321485,20.522052205220522,20.670897552130555,33.71378402107111,20.372741499502062
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113334,Centro de Salud Familiar Los Bajos de San Agustín,Centro de Salud Familiar (CESFAM),Municipal,138.0,332.0,325.0,309.0,277.0,655.0,2036.0,1453.0,1783.0,1379.0,1317.0,1325.0,1492.0,8749.0,9.497591190640055,18.620302860347728,23.567802755620015,23.462414578587698,20.90566037735849,43.90080428954424,23.271230997828322
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13403,Calera de Tango,113413,Posta de Salud Rural Santa Inés,Posta de Salud Rural (PSR),Municipal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,15.0,9.0,9.0,3.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113318,Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Centro de Salud Familiar (CESFAM),Municipal,689.0,1423.0,1335.0,1014.0,758.0,1813.0,7032.0,5993.0,6812.0,5989.0,5032.0,4470.0,4224.0,32520.0,11.496746203904555,20.889606576629475,22.290866588746034,20.151033386327505,16.957494407158837,42.921401515151516,21.623616236162363
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113319,Centro de Salud Familiar Dr. Raúl Moya,Centro de Salud Familiar (CESFAM),Municipal,238.0,541.0,457.0,290.0,243.0,847.0,2616.0,1817.0,2173.0,2034.0,1798.0,1881.0,2065.0,11768.0,13.09851403412218,24.89645651173493,22.468043264503443,16.129032258064516,12.918660287081341,41.01694915254237,22.229775662814415
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113408,Posta de Salud Rural Pintué,Posta de Salud Rural (PSR),Municipal,42.0,70.0,102.0,60.0,65.0,256.0,595.0,352.0,372.0,314.0,310.0,388.0,482.0,2218.0,11.931818181818182,18.817204301075268,32.48407643312102,19.35483870967742,16.752577319587626,53.11203319502075,26.82596934174932
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113409,Posta de Salud Rural Huelquén,Posta de Salud Rural (PSR),Municipal,164.0,373.0,315.0,208.0,166.0,532.0,1758.0,1048.0,1318.0,1134.0,1014.0,986.0,1080.0,6580.0,15.648854961832063,28.300455235204858,27.77777777777778,20.51282051282051,16.835699797160245,49.25925925925926,26.717325227963524
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113410,Posta de Salud Rural Rangue,Posta de Salud Rural (PSR),Municipal,26.0,34.0,34.0,30.0,12.0,113.0,249.0,176.0,172.0,170.0,165.0,148.0,176.0,1007.0,14.772727272727273,19.767441860465116,20.0,18.181818181818183,8.108108108108109,64.20454545454545,24.726911618669316
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113411,Posta de Salud Rural Abrantes,Posta de Salud Rural (PSR),Municipal,55.0,142.0,113.0,79.0,49.0,190.0,628.0,375.0,379.0,381.0,370.0,370.0,486.0,2361.0,14.666666666666666,37.46701846965699,29.658792650918635,21.35135135135135,13.243243243243244,39.09465020576132,26.598898771706903
2024,establecimiento,13,Servicio de Salud Metropolitano Sur,13404,Paine,113412,Posta de Salud Rural Chada,Posta de Salud Rural (PSR),Municipal,35.0,60.0,74.0,66.0,41.0,143.0,419.0,258.0,274.0,264.0,268.0,275.0,275.0,1614.0,13.565891472868216,21.897810218978105,28.030303030303028,24.62686567164179,14.909090909090908,52.0,25.960346964064435
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114302,Centro de Salud Familiar Los Castaños,Centro de Salud Familiar (CESFAM),Municipal,239.0,342.0,276.0,181.0,145.0,1480.0,2663.0,3928.0,4819.0,4113.0,4049.0,3545.0,4370.0,24824.0,6.084521384928717,7.096908072214152,6.710430342815463,4.470239565324772,4.090267983074753,33.86727688787185,10.72752175314212
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114303,Centro de Salud Familiar Bellavista,Centro de Salud Familiar (CESFAM),Municipal,617.0,1409.0,1077.0,655.0,569.0,3618.0,7945.0,5253.0,7841.0,6226.0,5445.0,5991.0,9628.0,40384.0,11.745669141442985,17.96964672873358,17.29842595566977,12.029384756657484,9.497579702887665,37.577897798088905,19.673633122028527
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114304,Centro de Salud Familiar Villa O'Higgins,Centro de Salud Familiar (CESFAM),Municipal,274.0,639.0,397.0,281.0,248.0,1829.0,3668.0,4241.0,5443.0,4403.0,4537.0,4411.0,4831.0,27866.0,6.460740391417119,11.739849347786148,9.016579604814899,6.193519947101609,5.622307866696894,37.85965638584144,13.162994330007896
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114305,Centro de Salud Familiar Los Quillayes,Centro de Salud Familiar (CESFAM),Municipal,572.0,1150.0,945.0,526.0,319.0,2008.0,5520.0,6309.0,7004.0,6923.0,5180.0,5157.0,6583.0,37156.0,9.066413060706926,16.41918903483724,13.65015166835187,10.154440154440154,6.185766918751212,30.502810268874374,14.856281623425557
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114316,Centro de Salud Familiar Dr. Fernando Maffioletti,Centro de Salud Familiar (CESFAM),Municipal,485.0,1176.0,904.0,544.0,568.0,2862.0,6539.0,5026.0,6836.0,5810.0,4502.0,5622.0,6924.0,34720.0,9.64982093115798,17.203042715038034,15.559380378657487,12.083518436250555,10.103166133048736,41.334488734835354,18.83352534562212
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114324,Centro de Salud Familiar Santa Amalia,Centro de Salud Familiar (CESFAM),Municipal,470.0,924.0,678.0,457.0,340.0,3095.0,5964.0,5892.0,6847.0,5981.0,5570.0,5345.0,9596.0,39231.0,7.976917854718262,13.494961296918358,11.335897007189432,8.204667863554757,6.361085126286249,32.25302209253856,15.202263516096965
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114330,Centro de Salud Familiar Trinidad,Centro de Salud Familiar (CESFAM),Municipal,408.0,571.0,465.0,283.0,233.0,1389.0,3349.0,3794.0,4698.0,3932.0,3061.0,2946.0,3931.0,22362.0,10.753821823932524,12.154108131119626,11.826042726347914,9.245344658608298,7.909029192124915,35.33452047824981,14.976299078794383
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114331,Centro de Salud Familiar La Florida,Centro de Salud Familiar (CESFAM),Municipal,266.0,626.0,491.0,417.0,297.0,3366.0,5463.0,5396.0,7100.0,6098.0,5048.0,5167.0,7890.0,36699.0,4.929577464788732,8.816901408450704,8.051820268940636,8.260697305863708,5.748016257015676,42.66159695817491,14.885964195209677
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114334,Centro de Salud Familiar José Alvo,Centro de Salud Familiar (CESFAM),Municipal,248.0,516.0,405.0,273.0,250.0,1730.0,3422.0,4113.0,5091.0,4037.0,3316.0,3909.0,5351.0,25817.0,6.029662047167517,10.13553329404832,10.032202130294774,8.232810615199035,6.395497569710923,32.33040553167632,13.254832087384283
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,114409,Posta de Salud Rural Las Perdices,Posta de Salud Rural (PSR),Municipal,0.0,0.0,0.0,1.0,0.0,9.0,10.0,0.0,1.0,9.0,2.0,1.0,0.0,13.0,,0.0,0.0,50.0,0.0,,76.92307692307693
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13110,La Florida,200475,Centro Comunitario de Salud Familiar Las Lomas,Centro Comunitario de Salud Familiar (CECOSF),Municipal,63.0,133.0,99.0,73.0,85.0,292.0,745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,113307,Centro de Salud Familiar Padre Esteban Gumucio Vives,Centro de Salud Familiar (CESFAM),Municipal,522.0,981.0,757.0,592.0,492.0,2332.0,5676.0,3927.0,4861.0,3995.0,3710.0,4001.0,4554.0,25048.0,13.292589763177997,20.18103270931907,18.94868585732165,15.95687331536388,12.29692576855786,51.20772946859904,22.660491855637176
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,114306,Centro de Salud Familiar La Granja,Centro de Salud Familiar (CESFAM),Municipal,230.0,339.0,288.0,204.0,257.0,1341.0,2659.0,7469.0,9433.0,8189.0,6802.0,7082.0,6905.0,45880.0,3.0793948319721514,3.5937665641895475,3.516912931981927,2.999117906498089,3.628918384637108,19.42070963070239,5.795553618134263
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,114315,Centro de Salud Familiar Malaquías Concha,Centro de Salud Familiar (CESFAM),Municipal,170.0,360.0,337.0,177.0,147.0,864.0,2055.0,2544.0,3114.0,2617.0,2196.0,2259.0,2509.0,15239.0,6.682389937106918,11.560693641618498,12.877340466182652,8.060109289617486,6.507304116865869,34.436030290952566,13.485136820001312
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,114325,Centro de Salud Familiar Granja Sur,Centro de Salud Familiar (CESFAM),Municipal,446.0,876.0,666.0,338.0,237.0,1978.0,4541.0,6564.0,6984.0,6710.0,5016.0,5006.0,5932.0,36212.0,6.794637416209628,12.542955326460481,9.92548435171386,6.738437001594896,4.734318817419097,33.34457181389076,12.540041975035901
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,114706,Centro Comunitario de Salud Familiar Millalemu,Centro Comunitario de Salud Familiar (CECOSF),Municipal,44.0,70.0,53.0,53.0,31.0,361.0,612.0,5.0,15.0,10.0,6.0,4.0,8.0,48.0,880.0000000000001,466.6666666666667,530.0,883.3333333333334,775.0,4512.5,1275.0
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13111,La Granja,114796,Centro Comunitario de Salud Familiar San Gregorio,Centro Comunitario de Salud Familiar (CECOSF),Municipal,60.0,114.0,79.0,60.0,40.0,232.0,585.0,10.0,25.0,18.0,4.0,9.0,12.0,78.0,600.0,455.99999999999994,438.8888888888889,1500.0,444.44444444444446,1933.3333333333333,750.0
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,114308,Centro de Salud Familiar San Rafael,Centro de Salud Familiar (CESFAM),Municipal,326.0,451.0,331.0,274.0,193.0,1358.0,2933.0,3853.0,4459.0,3361.0,3463.0,3237.0,3379.0,21752.0,8.4609395276408,10.114375420497868,9.848259446593275,7.912214842622004,5.96231078158789,40.1894051494525,13.483817579992644
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,114309,Centro de Salud Familiar Pablo de Rokha,Centro de Salud Familiar (CESFAM),Municipal,412.0,759.0,488.0,442.0,333.0,1794.0,4228.0,3844.0,4765.0,3242.0,3932.0,3592.0,3782.0,23157.0,10.718002081165452,15.928646379853095,15.052436767427512,11.241098677517803,9.270601336302896,47.43521946060286,18.25797814915576
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,114311,Centro de Salud Familiar Santiago de Nueva Extremadura,Centro de Salud Familiar (CESFAM),Municipal,359.0,613.0,433.0,296.0,185.0,1185.0,3071.0,3703.0,3704.0,3374.0,2740.0,2322.0,2617.0,18460.0,9.694842019983797,16.549676025917925,12.833432128037936,10.802919708029197,7.967269595176572,45.280855941918226,16.635969664138678
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,114317,Centro de Salud Familiar Santo Tomás,Centro de Salud Familiar (CESFAM),Municipal,229.0,382.0,339.0,189.0,164.0,1194.0,2497.0,3706.0,3869.0,3662.0,2506.0,2802.0,2565.0,19110.0,6.17916891527253,9.873352287412768,9.257236482796285,7.5418994413407825,5.8529621698786585,46.54970760233918,13.066457352171637
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,114318,Centro de Salud Familiar Flor Fernández,Centro de Salud Familiar (CESFAM),Municipal,201.0,294.0,224.0,186.0,119.0,701.0,1725.0,1618.0,1835.0,1431.0,1519.0,1157.0,1646.0,9206.0,12.42274412855377,16.021798365122617,15.6533892382949,12.244897959183673,10.285220397579948,42.588092345078984,18.737779708885512
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,114319,Centro de Salud Familiar El Roble,Centro de Salud Familiar (CESFAM),Municipal,658.0,634.0,517.0,320.0,260.0,1861.0,4250.0,4899.0,4914.0,4825.0,3597.0,3562.0,4325.0,26122.0,13.431312512757707,12.901912901912901,10.71502590673575,8.896302474284127,7.2992700729927,43.028901734104046,16.26981088737463
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13112,La Pintana,114327,Centro de Salud Familiar Juan Pablo II Red de Salud UC CHRISTUS,Centro de Salud Familiar (CESFAM),Delegado,237.0,106.0,113.0,82.0,61.0,513.0,1112.0,2938.0,2866.0,2646.0,1816.0,1588.0,1739.0,13593.0,8.066712049012933,3.6985345429169576,4.270597127739985,4.5154185022026425,3.841309823677582,29.49971247843588,8.180681232987567
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,114307,Centro de Salud Familiar La Bandera,Centro de Salud Familiar (CESFAM),Municipal,386.0,685.0,532.0,476.0,300.0,1408.0,3787.0,3351.0,4007.0,2983.0,3046.0,2752.0,3341.0,19480.0,11.518949567293344,17.095083603693535,17.8343949044586,15.627051871306632,10.901162790697674,42.143070936845255,19.440451745379878
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,114314,Centro de Salud Familiar Dr. Salvador Allende (Ex Consultorio San Ramón),Centro de Salud Familiar (CESFAM),Municipal,306.0,653.0,514.0,453.0,384.0,1300.0,3610.0,3442.0,3910.0,3348.0,3274.0,3607.0,4073.0,21654.0,8.890180127832656,16.70076726342711,15.352449223416965,13.836285888821015,10.645966176878293,31.91750552418365,16.67128475108525
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,114328,Centro de Salud Familiar Poetisa Gabriela Mistral,Centro de Salud Familiar (CESFAM),Municipal,562.0,864.0,657.0,715.0,455.0,1877.0,5130.0,4178.0,4571.0,3668.0,4354.0,3528.0,4636.0,24935.0,13.451412158927717,18.901772041128854,17.91166848418757,16.421681212677996,12.896825396825399,40.48748921484038,20.57349107679968
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13131,San Ramón,114714,Centro Comunitario de Salud Familiar Modelo,Centro Comunitario de Salud Familiar (CECOSF),Municipal,68.0,138.0,127.0,124.0,147.0,627.0,1231.0,301.0,346.0,303.0,300.0,371.0,590.0,2211.0,22.591362126245848,39.884393063583815,41.914191419141915,41.333333333333336,39.62264150943396,106.27118644067797,55.67616463138852
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114301,Centro de Salud Familiar Dr. Alejandro del Río,Centro de Salud Familiar (CESFAM),Municipal,693.0,1426.0,1127.0,927.0,887.0,3727.0,8787.0,11872.0,13929.0,10613.0,10183.0,12789.0,13434.0,72820.0,5.837264150943397,10.237633713834446,10.61905210590785,9.10340764018462,6.935647822347329,27.743040047640317,12.06673990661906
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114312,Centro de Salud Familiar San Gerónimo,Centro de Salud Familiar (CESFAM),Municipal,243.0,404.0,325.0,212.0,153.0,1651.0,2988.0,7437.0,7692.0,5969.0,6350.0,6303.0,6753.0,40504.0,3.26744655102864,5.252210088403536,5.444798123638801,3.338582677165354,2.4274155164207523,24.44839330667851,7.377049180327869
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114313,Centro de Salud Familiar Vista Hermosa,Centro de Salud Familiar (CESFAM),Municipal,121.0,263.0,313.0,274.0,174.0,572.0,1717.0,2659.0,3035.0,3176.0,2188.0,1892.0,1725.0,14675.0,4.550582925911997,8.665568369028007,9.855163727959699,12.522851919561242,9.19661733615222,33.15942028985507,11.700170357751277
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114320,Centro de Salud Familiar Bernardo Leighton,Centro de Salud Familiar (CESFAM),Municipal,574.0,908.0,757.0,522.0,493.0,2210.0,5464.0,6676.0,7445.0,6002.0,5391.0,6104.0,5820.0,37438.0,8.597962852007191,12.196104768300874,12.612462512495833,9.68280467445743,8.076671035386632,37.97250859106529,14.594796730594584
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114321,Centro de Salud Familiar Cardenal Silva Henríquez,Centro de Salud Familiar (CESFAM),Municipal,134.0,229.0,191.0,159.0,157.0,672.0,1542.0,5539.0,6042.0,4379.0,4194.0,4719.0,2877.0,27750.0,2.4192092435457666,3.7901357166501155,4.361726421557433,3.7911301859799713,3.3269760542487816,23.357664233576642,5.556756756756757
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114322,Centro de Salud Familiar Padre Manuel Villaseca,Centro de Salud Familiar (CESFAM),Municipal,626.0,1242.0,1115.0,765.0,826.0,3581.0,8155.0,10466.0,11719.0,9065.0,8252.0,11450.0,11530.0,62482.0,5.9812726925281865,10.598173905623346,12.300055157198015,9.270479883664565,7.213973799126637,31.05810928013877,13.051758906565091
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114323,Centro de Salud Familiar Madre Teresa de Calcuta Red de Salud UC CHRISTUS,Centro de Salud Familiar (CESFAM),Delegado,248.0,212.0,139.0,180.0,101.0,806.0,1686.0,3341.0,3455.0,2592.0,3018.0,2776.0,2880.0,18062.0,7.422927267285244,6.136034732272069,5.362654320987654,5.964214711729622,3.6383285302593658,27.98611111111111,9.334514450226996
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114326,Centro de Salud Familiar Karol Wojtyla,Centro de Salud Familiar (CESFAM),Municipal,139.0,327.0,286.0,184.0,120.0,950.0,2006.0,5411.0,5488.0,4403.0,3742.0,3508.0,2646.0,25198.0,2.5688412493069674,5.958454810495627,6.495571201453554,4.917156600748263,3.4207525655644244,35.90325018896448,7.960949281689023
2024,establecimiento,14,Servicio de Salud Metropolitano Sur Oriente,13201,Puente Alto,114329,Centro de Salud Familiar San Alberto Hurtado Red de Salud UC CHRISTUS,Centro de Salud Familiar (CESFAM),Delegado,232.0,153.0,148.0,147.0,99.0,508.0,1287.0,3584.0,3764.0,2814.0,2923.0,3168.0,2430.0,18683.0,6.4732142857142865,4.064824654622742,5.259417199715707,5.029079712624016,3.125,20.905349794238685,6.888615318738961
