Ano,IdRegion,IdServicio,IdComuna,IdEstablecimiento,codigo_madre_master,IdServicio_master,servicio_salud_master,dependencia_master,IdComuna_master,comuna_master,tipo_establecimiento_master,establecimiento_master,nivel_atencion_master,estado_funcionamiento_master,es_aps,sin_match_master,total_15_mas,total_hombres,total_mujeres,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,15_19_hombres,20_24_hombres,25_29_hombres,30_34_hombres,35_39_hombres,40_44_hombres,45_49_hombres,50_54_hombres,55_59_hombres,60_64_hombres,20_64_hombres,65_mas_hombres,15_19_mujeres,20_24_mujeres,25_29_mujeres,30_34_mujeres,35_39_mujeres,40_44_mujeres,45_49_mujeres,50_54_mujeres,55_59_mujeres,60_64_mujeres,20_64_mujeres,65_mas_mujeres,pueblos_originarios,migrantes
2023,13,13,13121,111303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Lo Valledor Norte,Primario,Vigente en Operación Habitual,True,False,2420,750,1670,146,171,198,216,167,166,118,96,91,132,919,45,41,42,47,45,43,37,33,33,43,364,341,101,130,156,169,122,123,81,63,58,89,991,578,0.0,0.0
2023,13,13,13121,113303,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Amador Neghme,Primario,Vigente en Operación Habitual,True,False,6147,1986,4161,354,492,494,506,419,357,320,305,302,278,2320,152,129,129,116,125,94,99,95,89,102,978,856,202,363,365,390,294,263,221,210,213,176,2495,1464,0.0,0.0
2023,13,13,13121,113306,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Pierre Dubois (Ex La Feria),Primario,Vigente en Operación Habitual,True,False,4562,1548,3014,48,372,437,531,409,357,218,187,190,167,1646,20,96,107,147,127,128,86,63,74,80,908,620,28,276,330,384,282,229,132,124,116,87,1960,1026,0.0,0.0
2023,13,13,13121,113331,,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Edgardo Enríquez Fröedden,Primario,Vigente en Operación Habitual,True,False,5461,1639,3822,301,364,396,415,349,352,288,228,285,252,2231,135,86,77,74,72,83,81,55,82,86,696,808,166,278,319,341,277,269,207,173,203,166,2233,1423,0.0,0.0
2023,13,13,13121,113703,111303,13,Servicio de Salud Metropolitano Sur,Municipal,13121,Pedro Aguirre Cerda,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Miguel Enríquez Espinosa,Primario,Vigente en Operación Habitual,True,False,1178,346,832,38,80,106,85,77,54,56,48,63,53,518,17,21,18,16,9,12,14,16,23,20,149,180,21,59,88,69,68,42,42,32,40,33,473,338,0.0,0.0
2023,13,13,13129,113301,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar San Joaquín,Primario,Vigente en Operación Habitual,True,False,3628,1093,2535,61,251,313,376,266,226,205,188,187,164,1391,19,63,93,96,62,63,67,50,40,58,592,482,42,188,220,280,204,163,138,138,147,106,1584,909,0.0,0.0
2023,13,13,13129,113305,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Arturo Baeza Goñi,Primario,Vigente en Operación Habitual,True,False,1968,726,1242,11,126,144,182,141,125,109,115,98,73,844,5,46,47,55,46,40,38,40,39,32,383,338,6,80,97,127,95,85,71,75,59,41,730,506,0.0,0.0
2023,13,13,13129,113322,,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Santa Teresa de Los Andes,Primario,Vigente en Operación Habitual,True,False,4260,1404,2856,34,325,365,366,295,282,227,205,207,136,1818,11,80,98,111,87,85,67,77,66,55,726,667,23,245,267,255,208,197,160,128,141,81,1682,1151,0.0,0.0
2023,13,13,13129,113701,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Yalta,Primario,Vigente en Operación Habitual,True,False,942,324,618,26,65,76,88,55,87,33,32,23,19,438,13,20,18,30,19,29,12,12,6,5,151,160,13,45,58,58,36,58,21,20,17,14,327,278,0.0,0.0
2023,13,13,13129,113702,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Sierra Bella,Primario,Vigente en Operación Habitual,True,False,506,155,351,14,39,39,49,32,40,25,21,27,20,200,3,11,12,11,9,11,4,4,10,10,82,70,11,28,27,38,23,29,21,17,17,10,210,130,0.0,0.0
2023,13,13,13129,113722,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Salvador Allende,Primario,Vigente en Operación Habitual,True,False,660,199,461,20,35,36,30,55,30,38,17,29,24,346,3,9,9,8,14,9,14,5,6,9,83,113,17,26,27,22,41,21,24,12,23,15,211,233,0.0,0.0
2023,13,13,13129,113753,113301,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Reverendo Javier Peró,Primario,Vigente en Operación Habitual,True,False,607,191,416,1,50,34,34,30,24,23,29,29,21,332,0,10,11,4,13,14,9,14,8,7,90,101,1,40,23,30,17,10,14,15,21,14,184,231,0.0,0.0
2023,13,13,13129,200210,113322,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Coñimo,Primario,Vigente en Operación Habitual,True,False,1074,333,741,14,65,39,75,46,54,33,46,45,32,625,4,15,6,10,16,14,9,18,12,10,110,219,10,50,33,65,30,40,24,28,33,22,325,406,0.0,0.0
2023,13,13,13129,200337,113305,13,Servicio de Salud Metropolitano Sur,Municipal,13129,San Joaquín,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Martín Henríquez,Primario,Vigente en Operación Habitual,True,False,879,297,582,0,51,73,81,53,65,55,56,54,45,346,0,15,23,23,15,23,18,22,20,14,173,124,0,36,50,58,38,42,37,34,34,31,360,222,0.0,0.0
2023,13,13,13130,113100,,13,Servicio de Salud Metropolitano Sur,Servicio de Salud,13130,San Miguel,Hospital,"Hospital Barros Luco Trudeau (Santiago, San Miguel)",Terciario,Vigente en Operación Habitual,False,False,2726,751,1975,68,433,503,443,342,268,193,206,154,74,42,35,97,168,121,103,50,32,53,31,44,699,17,33,336,335,322,239,218,161,153,123,30,1917,25,0.0,0.0
2023,13,13,13130,113300,,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Barros Luco,Primario,Vigente en Operación Habitual,True,False,7235,2122,5113,0,449,596,682,526,492,352,350,374,394,3020,0,122,150,172,143,153,124,105,93,115,1177,945,0,327,446,510,383,339,228,245,281,279,3038,2075,0.0,0.0
2023,13,13,13130,113302,,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Recreo,Primario,Vigente en Operación Habitual,True,False,6705,2014,4691,3,561,625,691,484,413,361,342,264,252,2709,1,139,141,164,129,117,91,101,73,87,1042,971,2,422,484,527,355,296,270,241,191,165,2951,1738,0.0,0.0
2023,13,13,13130,200361,113302,13,Servicio de Salud Metropolitano Sur,Municipal,13130,San Miguel,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Atacama,Primario,Vigente en Operación Habitual,True,False,1384,450,934,0,80,95,115,108,91,76,57,48,84,630,0,29,23,28,26,38,24,22,13,18,221,229,0,51,72,87,82,53,52,35,35,66,533,401,0.0,0.0
2023,13,13,13401,113313,,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Raúl Cuevas (Ex-San Bernardo),Primario,Vigente en Operación Habitual,True,False,4582,1359,3223,15,339,352,395,344,304,232,194,195,159,2053,6,70,72,77,69,59,65,61,56,44,573,780,9,269,280,318,275,245,167,133,139,115,1941,1273,0.0,0.0
2023,13,13,13401,113315,,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Confraternidad,Primario,Vigente en Operación Habitual,True,False,3507,1027,2480,1,349,388,376,323,273,216,191,120,92,1178,0,78,78,78,82,75,57,60,33,31,572,455,1,271,310,298,241,198,159,131,87,61,1756,723,0.0,0.0
2023,13,13,13401,113316,,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Carol Urzúa,Primario,Vigente en Operación Habitual,True,False,4599,1496,3103,3,454,473,465,437,336,255,239,230,180,1527,0,118,129,118,143,105,94,76,85,77,945,551,3,336,344,347,294,231,161,163,145,103,2124,976,0.0,0.0
2023,13,13,13401,113328,,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Padre Joan Alsina,Primario,Vigente en Operación Habitual,True,False,4755,1433,3322,1,384,470,393,399,378,350,295,242,171,1672,1,79,128,97,104,93,118,89,85,48,841,591,0,305,342,296,295,285,232,206,157,123,2241,1081,0.0,0.0
2023,13,13,13401,113330,,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Raúl Brañes F.,Primario,Vigente en Operación Habitual,True,False,3973,938,3035,6,470,471,515,386,328,219,254,201,123,1000,2,86,76,78,70,66,51,54,60,49,590,346,4,384,395,437,316,262,168,200,141,74,2377,654,0.0,0.0
2023,13,13,13401,113332,,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Juan Pablo II ( San Bernardo),Primario,Vigente en Operación Habitual,True,False,4536,1196,3340,11,426,518,451,311,273,205,200,124,88,1929,1,76,86,88,61,60,49,41,36,23,520,675,10,350,432,363,250,213,156,159,88,65,2076,1254,0.0,0.0
2023,13,13,13401,113394,,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar El Manzano,Primario,Vigente en Operación Habitual,True,False,2766,1233,1533,4,151,262,347,306,259,222,204,139,122,750,4,57,122,184,169,145,105,71,49,40,942,287,0,94,140,163,137,114,117,133,90,82,1070,463,0.0,0.0
2023,13,13,13401,113713,113328,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Ribera del Maipo,Primario,Vigente en Operación Habitual,True,False,296,68,228,0,27,22,21,21,18,26,15,10,4,132,0,2,1,3,2,4,1,4,2,0,19,49,0,25,21,18,19,14,25,11,8,4,145,83,0.0,0.0
2023,13,13,13401,113716,113316,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Rapa Nui,Primario,Vigente en Operación Habitual,True,False,740,229,511,1,91,93,79,50,65,37,41,20,20,243,0,23,29,12,13,12,10,8,8,4,119,110,1,68,64,67,37,53,27,33,12,16,377,133,0.0,0.0
2023,13,13,13401,113728,113313,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Lo Herrera,Primario,Vigente en Operación Habitual,True,False,955,338,617,27,79,73,72,62,83,33,51,16,20,439,12,21,21,21,25,16,8,16,6,6,140,186,15,58,52,51,37,67,25,35,10,14,349,253,0.0,0.0
2023,13,13,13401,200377,113330,13,Servicio de Salud Metropolitano Sur,Municipal,13401,San Bernardo,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Las Hortensias,Primario,Vigente en Operación Habitual,True,False,368,142,226,2,49,45,37,38,36,40,38,15,10,58,1,16,8,10,13,12,20,17,11,8,115,26,1,33,37,27,25,24,20,21,4,2,193,32,0.0,0.0
2023,13,13,13402,113320,,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Maipo,Primario,Vigente en Operación Habitual,True,False,1957,625,1332,4,155,188,191,210,168,111,138,93,76,623,2,46,47,39,53,49,36,49,35,30,384,239,2,109,141,152,157,119,75,89,58,46,946,384,0.0,0.0
2023,13,13,13402,113333,,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Alto Jahuel,Primario,Vigente en Operación Habitual,True,False,1499,533,966,0,132,148,160,130,106,97,82,74,36,534,0,37,49,49,46,25,36,33,23,16,314,219,0,95,99,111,84,81,61,49,51,20,651,315,0.0,0.0
2023,13,13,13402,113390,,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Héctor García,Primario,Vigente en Operación Habitual,True,False,6344,1888,4456,12,506,530,692,571,529,357,253,214,140,2540,5,144,164,168,138,138,97,70,50,41,1010,873,7,362,366,524,433,391,260,183,164,99,2782,1667,0.0,0.0
2023,13,13,13402,113402,113333,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Ramón Galindo,Primario,Vigente en Operación Habitual,True,False,1102,377,725,0,106,106,109,91,83,71,50,36,24,426,0,32,32,35,24,23,15,20,13,8,202,175,0,74,74,74,67,60,56,30,23,16,474,251,0.0,0.0
2023,13,13,13402,113404,,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Posta de Salud Rural (PSR),Posta de Salud Rural Valdivia de Paine,Primario,Vigente en Operación Habitual,True,False,480,140,340,0,25,41,45,37,44,30,26,19,11,202,0,12,11,8,8,4,6,3,5,3,60,80,0,13,30,37,29,40,24,23,14,8,218,122,0.0,0.0
2023,13,13,13402,113405,,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Posta de Salud Rural (PSR),Posta de Salud Rural Viluco,Primario,Vigente en Operación Habitual,True,False,842,323,519,0,72,85,78,56,74,50,49,46,34,298,0,19,32,29,14,25,20,24,17,14,194,129,0,53,53,49,42,49,30,25,29,20,350,169,0.0,0.0
2023,13,13,13402,113406,,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Posta de Salud Rural (PSR),Posta de Salud Rural El Recurso,Primario,Vigente en Operación Habitual,True,False,229,94,135,0,15,18,30,20,9,18,13,16,3,87,0,7,5,12,5,3,10,3,9,2,56,38,0,8,13,18,15,6,8,10,7,1,86,49,0.0,0.0
2023,13,13,13402,113407,,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Posta de Salud Rural (PSR),Posta de Salud Rural Los Morros,Primario,Vigente en Operación Habitual,True,False,514,212,302,0,32,30,54,46,41,47,51,28,24,161,0,17,9,31,19,19,13,18,14,12,152,60,0,15,21,23,27,22,34,33,14,12,201,101,0.0,0.0
2023,13,13,13402,113790,113390,13,Servicio de Salud Metropolitano Sur,Municipal,13402,Buin,Centro Comunitario de Salud Familiar (CECOSF),Centro Comunitario de Salud Familiar Dr. Héctor García,Primario,Vigente en Operación Habitual,True,False,522,130,392,0,31,34,63,57,31,37,22,14,16,217,0,4,4,10,11,10,4,5,3,2,53,77,0,27,30,53,46,21,33,17,11,14,252,140,0.0,0.0
2023,13,13,13403,113321,,13,Servicio de Salud Metropolitano Sur,Municipal,13403,Calera de Tango,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Calera de Tango,Primario,Vigente en Operación Habitual,True,False,1287,521,766,1,92,103,115,107,106,106,78,65,77,437,0,32,45,39,40,49,28,31,28,32,324,197,1,60,58,76,67,57,78,47,37,45,525,240,0.0,0.0
2023,13,13,13403,113334,,13,Servicio de Salud Metropolitano Sur,Municipal,13403,Calera de Tango,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Los Bajos de San Agustín,Primario,Vigente en Operación Habitual,True,False,1683,502,1181,16,124,176,145,119,108,111,112,85,62,625,2,34,32,38,35,27,31,27,19,24,267,233,14,90,144,107,84,81,80,85,66,38,775,392,0.0,0.0
2023,13,13,13403,113413,,13,Servicio de Salud Metropolitano Sur,Municipal,13403,Calera de Tango,Posta de Salud Rural (PSR),Posta de Salud Rural Santa Inés,Primario,Vigente en Operación Habitual,True,False,79,27,52,0,0,0,0,0,1,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,1,51,0.0,0.0
2023,13,13,13404,113318,,13,Servicio de Salud Metropolitano Sur,Municipal,13404,Paine,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Miguel Ángel Solar (ex CESFAM Paine),Primario,Vigente en Operación Habitual,True,False,5525,1908,3617,0,501,603,604,521,476,364,304,301,215,1636,0,133,179,180,164,143,128,97,107,88,1219,689,0,368,424,424,357,333,236,207,194,127,2670,947,0.0,0.0
2023,13,13,13404,113319,,13,Servicio de Salud Metropolitano Sur,Municipal,13404,Paine,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Dr. Raúl Moya,Primario,Vigente en Operación Habitual,True,False,1654,679,975,8,123,145,165,150,127,95,88,99,60,594,4,48,47,59,53,49,39,34,44,26,399,276,4,75,98,106,97,78,56,54,55,34,653,318,0.0,0.0
2023,13,13,13404,113408,,13,Servicio de Salud Metropolitano Sur,Municipal,13404,Paine,Posta de Salud Rural (PSR),Posta de Salud Rural Pintué,Primario,Vigente en Operación Habitual,True,False,430,170,260,1,27,19,28,37,16,21,18,24,13,226,1,10,6,3,9,3,6,6,11,6,60,109,0,17,13,25,28,13,15,12,13,7,143,117,0.0,0.0
2023,13,13,13404,113409,,13,Servicio de Salud Metropolitano Sur,Municipal,13404,Paine,Posta de Salud Rural (PSR),Posta de Salud Rural Huelquén,Primario,Vigente en Operación Habitual,True,False,1351,478,873,2,123,158,138,141,100,79,75,75,42,418,1,44,40,39,47,27,25,24,32,15,293,184,1,79,118,99,94,73,54,51,43,27,638,234,0.0,0.0
2023,13,13,13404,113410,,13,Servicio de Salud Metropolitano Sur,Municipal,13404,Paine,Posta de Salud Rural (PSR),Posta de Salud Rural Rangue,Primario,Vigente en Operación Habitual,True,False,202,80,122,0,12,17,14,13,15,10,7,4,8,102,0,6,3,5,3,3,3,2,2,6,33,47,0,6,14,9,10,12,7,5,2,2,67,55,0.0,0.0
2023,13,13,13404,113411,,13,Servicio de Salud Metropolitano Sur,Municipal,13404,Paine,Posta de Salud Rural (PSR),Posta de Salud Rural Abrantes,Primario,Vigente en Operación Habitual,True,False,498,204,294,0,43,51,38,31,36,28,18,14,12,227,0,13,16,13,11,13,11,9,8,6,100,104,0,30,35,25,20,23,17,9,6,6,171,123,0.0,0.0
2023,13,13,13404,113412,,13,Servicio de Salud Metropolitano Sur,Municipal,13404,Paine,Posta de Salud Rural (PSR),Posta de Salud Rural Chada,Primario,Vigente en Operación Habitual,True,False,424,170,254,0,27,37,43,23,30,34,20,27,16,167,0,11,11,11,10,6,11,10,13,9,92,78,0,16,26,32,13,24,23,10,14,7,165,89,0.0,0.0
2023,13,14,13110,114302,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13110,La Florida,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Los Castaños,Primario,Vigente en Operación Habitual,True,False,2271,631,1640,67,168,221,159,145,115,91,78,59,65,1103,24,23,40,27,24,38,13,17,19,20,221,386,43,145,181,132,121,77,78,61,40,45,880,717,0.0,0.0
2023,13,14,13110,114303,,14,Servicio de Salud Metropolitano Sur Oriente,Municipal,13110,La Florida,Centro de Salud Familiar (CESFAM),Centro de Salud Familiar Bellavista,Primario,Vigente en Operación Habitual,True,False,4202,1195,3007,10,139,181,202,133,96,81,92,85,93,3090,1,19,23,29,20,18,17,20,15,20,181,1013,9,120,158,173,113,78,64,72,70,73,921,2077,0.0,0.0
