Ano,nivel_geografico,IdServicio_master,servicio_salud_master,IdComuna_master,comuna_master,IdEstablecimiento,establecimiento_master,tipo_establecimiento_master,dependencia_master,categoria_estado_nutricional,total_15_mas,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_mas,total_15_mas_numerador,15_19_numerador,20_24_numerador,25_29_numerador,30_34_numerador,35_39_numerador,40_44_numerador,45_49_numerador,50_54_numerador,55_59_numerador,60_64_numerador,65_mas_numerador,sexo,15_19_distribucion_pct,20_24_distribucion_pct,25_29_distribucion_pct,30_34_distribucion_pct,35_39_distribucion_pct,40_44_distribucion_pct,45_49_distribucion_pct,50_54_distribucion_pct,55_59_distribucion_pct,60_64_distribucion_pct,65_mas_distribucion_pct,total_15_mas_distribucion_pct
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111381,Centro de Salud Familiar Ignacio Domeyko,Centro de Salud Familiar (CESFAM),Municipal,Bajo peso,228,135,1,5,3,0,1,0,4,0,0,79,5966.0,3102.0,15.0,130.0,225.0,272.0,256.0,245.0,216.0,236.0,220.0,1049.0,Hombre,4.352030947775629,6.666666666666667,3.8461538461538463,1.3333333333333335,0.0,0.390625,0.0,1.8518518518518516,0.0,0.0,7.530981887511916,3.821656050955414
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111381,Centro de Salud Familiar Ignacio Domeyko,Centro de Salud Familiar (CESFAM),Municipal,Normal,1960,1036,11,68,87,75,77,55,40,39,39,433,5966.0,3102.0,15.0,130.0,225.0,272.0,256.0,245.0,216.0,236.0,220.0,1049.0,Hombre,33.39780786589297,73.33333333333333,52.307692307692314,38.666666666666664,27.573529411764707,30.078125,22.448979591836736,18.51851851851852,16.52542372881356,17.727272727272727,41.27740705433746,32.85283271873952
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111381,Centro de Salud Familiar Ignacio Domeyko,Centro de Salud Familiar (CESFAM),Municipal,Obesidad,1394,708,1,19,60,82,69,68,65,66,82,174,5966.0,3102.0,15.0,130.0,225.0,272.0,256.0,245.0,216.0,236.0,220.0,1049.0,Hombre,22.823984526112184,6.666666666666667,14.615384615384617,26.666666666666668,30.14705882352941,26.953125,27.755102040816325,30.09259259259259,27.966101694915253,37.27272727272727,16.587225929456626,23.36573918873617
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13101,Santiago,111381,Centro de Salud Familiar Ignacio Domeyko,Centro de Salud Familiar (CESFAM),Municipal,Sobrepeso,2384,1223,2,38,75,115,109,122,107,131,99,363,5966.0,3102.0,15.0,130.0,225.0,272.0,256.0,245.0,216.0,236.0,220.0,1049.0,Hombre,39.42617666021921,13.333333333333334,29.230769230769234,33.33333333333333,42.279411764705884,42.578125,49.795918367346935,49.53703703703704,55.50847457627118,45.0,34.60438512869399,39.95977204156889
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111305,Centro de Salud Familiar Dr. Norman Voulliéme,Centro de Salud Familiar (CESFAM),Servicio de Salud,Bajo peso,80,47,1,4,3,4,1,3,2,1,1,13,1377.0,749.0,43.0,41.0,39.0,42.0,20.0,37.0,26.0,35.0,29.0,316.0,Hombre,6.275033377837117,2.3255813953488373,9.75609756097561,7.6923076923076925,9.523809523809524,5.0,8.108108108108109,7.6923076923076925,2.857142857142857,3.4482758620689653,4.113924050632911,5.809731299927378
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111305,Centro de Salud Familiar Dr. Norman Voulliéme,Centro de Salud Familiar (CESFAM),Servicio de Salud,Normal,526,294,22,17,17,13,7,10,8,9,10,119,1377.0,749.0,43.0,41.0,39.0,42.0,20.0,37.0,26.0,35.0,29.0,316.0,Hombre,39.25233644859813,51.162790697674424,41.46341463414634,43.58974358974359,30.952380952380953,35.0,27.027027027027028,30.76923076923077,25.71428571428571,34.48275862068966,37.65822784810127,38.198983297022515
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111305,Centro de Salud Familiar Dr. Norman Voulliéme,Centro de Salud Familiar (CESFAM),Servicio de Salud,Obesidad,299,155,8,12,11,12,6,15,7,11,8,54,1377.0,749.0,43.0,41.0,39.0,42.0,20.0,37.0,26.0,35.0,29.0,316.0,Hombre,20.694259012016023,18.6046511627907,29.268292682926827,28.205128205128204,28.57142857142857,30.0,40.54054054054054,26.923076923076923,31.428571428571427,27.586206896551722,17.088607594936708,21.713870733478576
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111305,Centro de Salud Familiar Dr. Norman Voulliéme,Centro de Salud Familiar (CESFAM),Servicio de Salud,Sobrepeso,472,253,12,8,8,13,6,9,9,14,10,130,1377.0,749.0,43.0,41.0,39.0,42.0,20.0,37.0,26.0,35.0,29.0,316.0,Hombre,33.77837116154873,27.906976744186046,19.51219512195122,20.51282051282051,30.952380952380953,30.0,24.324324324324326,34.61538461538461,40.0,34.48275862068966,41.139240506329116,34.277414669571534
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111307,Centro de Salud Familiar Enfermera Sofía Pincheira,Centro de Salud Familiar (CESFAM),Servicio de Salud,Bajo peso,84,51,0,0,2,2,0,0,1,1,0,27,1363.0,754.0,4.0,33.0,42.0,20.0,21.0,31.0,31.0,35.0,29.0,363.0,Hombre,6.763925729442971,0.0,0.0,4.761904761904762,10.0,0.0,0.0,3.225806451612903,2.857142857142857,0.0,7.43801652892562,6.162876008804108
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111307,Centro de Salud Familiar Enfermera Sofía Pincheira,Centro de Salud Familiar (CESFAM),Servicio de Salud,Normal,452,262,2,12,13,4,5,7,6,9,6,126,1363.0,754.0,4.0,33.0,42.0,20.0,21.0,31.0,31.0,35.0,29.0,363.0,Hombre,34.748010610079575,50.0,36.36363636363637,30.952380952380953,20.0,23.809523809523807,22.58064516129032,19.35483870967742,25.71428571428571,20.689655172413794,34.710743801652896,33.162142333088774
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111307,Centro de Salud Familiar Enfermera Sofía Pincheira,Centro de Salud Familiar (CESFAM),Servicio de Salud,Obesidad,381,199,1,9,9,8,10,11,11,11,11,101,1363.0,754.0,4.0,33.0,42.0,20.0,21.0,31.0,31.0,35.0,29.0,363.0,Hombre,26.392572944297083,25.0,27.27272727272727,21.428571428571427,40.0,47.61904761904761,35.483870967741936,35.483870967741936,31.428571428571427,37.93103448275862,27.823691460055095,27.953044754218638
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,111307,Centro de Salud Familiar Enfermera Sofía Pincheira,Centro de Salud Familiar (CESFAM),Servicio de Salud,Sobrepeso,446,242,1,12,18,6,6,13,13,14,12,109,1363.0,754.0,4.0,33.0,42.0,20.0,21.0,31.0,31.0,35.0,29.0,363.0,Hombre,32.09549071618037,25.0,36.36363636363637,42.857142857142854,30.0,28.57142857142857,41.935483870967744,41.935483870967744,40.0,41.37931034482759,30.02754820936639,32.72193690388848
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,200346,Centro Comunitario de Salud Familiar Buzeta,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Bajo peso,14,8,0,0,1,1,0,1,0,0,1,2,198.0,103.0,5.0,3.0,5.0,12.0,7.0,5.0,8.0,11.0,7.0,32.0,Hombre,7.766990291262135,0.0,0.0,20.0,8.333333333333332,0.0,20.0,0.0,0.0,14.285714285714285,6.25,7.07070707070707
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,200346,Centro Comunitario de Salud Familiar Buzeta,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Normal,74,38,1,0,4,3,2,1,4,0,2,19,198.0,103.0,5.0,3.0,5.0,12.0,7.0,5.0,8.0,11.0,7.0,32.0,Hombre,36.89320388349515,20.0,0.0,80.0,25.0,28.57142857142857,20.0,50.0,0.0,28.57142857142857,59.375,37.37373737373738
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,200346,Centro Comunitario de Salud Familiar Buzeta,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Obesidad,49,25,3,1,0,3,3,0,0,6,2,6,198.0,103.0,5.0,3.0,5.0,12.0,7.0,5.0,8.0,11.0,7.0,32.0,Hombre,24.271844660194176,60.0,33.33333333333333,0.0,25.0,42.857142857142854,0.0,0.0,54.54545454545454,28.57142857142857,18.75,24.747474747474747
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13102,Cerrillos,200346,Centro Comunitario de Salud Familiar Buzeta,Centro Comunitario de Salud Familiar (CECOSF),Servicio de Salud,Sobrepeso,61,32,1,2,0,5,2,3,4,5,2,5,198.0,103.0,5.0,3.0,5.0,12.0,7.0,5.0,8.0,11.0,7.0,32.0,Hombre,31.06796116504854,20.0,66.66666666666666,0.0,41.66666666666667,28.57142857142857,60.0,50.0,45.45454545454545,28.57142857142857,15.625,30.808080808080806
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111302,Centro de Salud Familiar Padre Vicente Irarrázabal,Centro de Salud Familiar (CESFAM),Servicio de Salud,Bajo peso,53,28,0,2,0,1,1,0,1,2,2,16,1457.0,756.0,10.0,39.0,51.0,72.0,46.0,52.0,55.0,39.0,52.0,285.0,Hombre,3.7037037037037033,0.0,5.128205128205128,0.0,1.3888888888888888,2.1739130434782608,0.0,1.8181818181818181,5.128205128205128,3.8461538461538463,5.614035087719298,3.63761153054221
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111302,Centro de Salud Familiar Padre Vicente Irarrázabal,Centro de Salud Familiar (CESFAM),Servicio de Salud,Normal,473,253,4,11,17,21,8,9,12,11,9,118,1457.0,756.0,10.0,39.0,51.0,72.0,46.0,52.0,55.0,39.0,52.0,285.0,Hombre,33.46560846560847,40.0,28.205128205128204,33.33333333333333,29.166666666666668,17.391304347826086,17.307692307692307,21.818181818181817,28.205128205128204,17.307692307692307,41.40350877192983,32.463967055593685
2023,establecimiento,11,Servicio de Salud Metropolitano Central,13106,Estación Central,111302,Centro de Salud Familiar Padre Vicente Irarrázabal,Centro de Salud Familiar (CESFAM),Servicio de Salud,Obesidad,372,187,3,14,18,17,22,15,18,11,13,54,1457.0,756.0,10.0,39.0,51.0,72.0,46.0,52.0,55.0,39.0,52.0,285.0,Hombre,24.735449735449734,30.0,35.8974358974359,35.294117647058826,23.61111111111111,47.82608695652174,28.846153846153843,32.72727272727273,28.205128205128204,25.0,18.947368421052634,25.53191489361702
